sgID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
AVIL_+_58212508.23-P1P2|AVIL_+_58212405.23-P1P2++AVIL_+_58212508.23-P1P2|AVIL_+_58212405.23-P1P2	1840.00720314541	-0.182291596700638	0.274635624559629	-0.663758013888175	0.506845202034891	0.888567854642969	AVIL
CCDC152_-_42756967.23-P1P2|CCDC152_-_42756975.23-P1P2++CCDC152_-_42756967.23-P1P2|CCDC152_-_42756975.23-P1P2	2864.30150107392	-0.186090230898635	0.280316567369324	-0.663857411800625	0.5067815762113	0.888567854642969	CCDC152
DCAF12_-_34126663.23-P1P2|DCAF12_-_34126652.23-P1P2++DCAF12_-_34126663.23-P1P2|DCAF12_-_34126652.23-P1P2	2877.40266464216	-0.173891781781636	0.262008920145449	-0.663686494662484	0.506890984965895	0.888567854642969	DCAF12
GPR31_+_167571440.23-P1P2|GPR31_+_167571403.23-P1P2++GPR31_+_167571440.23-P1P2|GPR31_+_167571403.23-P1P2	904.528316156011	0.30162715692194	0.454538244969777	0.663590270477671	0.50695258617035	0.888567854642969	GPR31
MAST3_-_18208625.23-P1P2|MAST3_-_18208658.23-P1P2++MAST3_-_18208625.23-P1P2|MAST3_-_18208658.23-P1P2	1568.02447929215	0.19358801537567	0.291612382352708	0.663853893356022	0.506783828339197	0.888567854642969	MAST3
SLC6A5_+_20621190.23-P1P2|SLC6A5_+_20621137.23-P1P2++SLC6A5_+_20621190.23-P1P2|SLC6A5_+_20621137.23-P1P2	1700.8553196335	-0.192223335788934	0.289651819209296	-0.663635865687548	0.506923396346224	0.888567854642969	SLC6A5
ZNF705B_-_7783945.23-ENST00000400120.3|ZNF705B_-_7783956.23-ENST00000400120.3++ZNF705B_-_7783945.23-ENST00000400120.3|ZNF705B_-_7783956.23-ENST00000400120.3	1313.69856396055	-0.229974348317766	0.346550405805539	-0.663610096728071	0.506939893395998	0.888567854642969	ZNF705B
ADCY7_-_50300524.23-P1P2|ADCY7_-_50300498.23-P1P2++ADCY7_-_50300524.23-P1P2|ADCY7_-_50300498.23-P1P2	1189.27271393024	-0.223247507979693	0.336908828329868	-0.662634781897467	0.507564488285291	0.8885844574023	ADCY7
AIF1_+_31583079.23-P1P2|AIF1_-_31583032.23-P1P2++AIF1_+_31583079.23-P1P2|AIF1_-_31583032.23-P1P2	2441.18138530476	0.158493434589326	0.239364159408223	0.662143551403718	0.507879226866291	0.8885844574023	AIF1
B3GALT4_+_33244954.23-P1P2|B3GALT4_+_33245090.23-P1P2++B3GALT4_+_33244954.23-P1P2|B3GALT4_+_33245090.23-P1P2	1566.65668732246	-0.207579161181289	0.313644060849625	-0.661830358333526	0.508079947712697	0.8885844574023	B3GALT4
C19orf67_+_14196412.23-P1P2|C19orf67_+_14196435.23-P1P2++C19orf67_+_14196412.23-P1P2|C19orf67_+_14196435.23-P1P2	2723.02303379412	-0.191057851794121	0.289227994338727	-0.660578697546012	0.508882534082546	0.8885844574023	C19orf67
C2orf61_+_47382398.23-P2|C2orf61_+_47382395.23-P2++C2orf61_+_47382398.23-P2|C2orf61_+_47382395.23-P2	2669.57224467845	-0.167806547624415	0.253866987084425	-0.661001848060734	0.508611128397753	0.8885844574023	C2orf61
C6orf136_+_30614949.23-P1P2|C6orf136_+_30615046.23-P1P2++C6orf136_+_30614949.23-P1P2|C6orf136_+_30615046.23-P1P2	1195.48407652826	0.223573732248668	0.33817077245043	0.661126716033511	0.508531053484209	0.8885844574023	C6orf136
CCDC121_-_27851840.23-P1P2|CCDC121_-_27851888.23-P1P2++CCDC121_-_27851840.23-P1P2|CCDC121_-_27851888.23-P1P2	862.667826152932	0.272028770357863	0.411011528873169	0.66185192202189	0.508066126527064	0.8885844574023	CCDC121
CDH23_-_73156723.23-P1P2|CDH23_-_73156765.23-P1P2++CDH23_-_73156723.23-P1P2|CDH23_-_73156765.23-P1P2	1032.84407209434	-0.316906650471359	0.479349103675141	-0.661118687907528	0.508536201535008	0.8885844574023	CDH23
CUL4A_-_113864345.23-P1P2|CUL4A_+_113864367.23-P1P2++CUL4A_-_113864345.23-P1P2|CUL4A_+_113864367.23-P1P2	2335.8723441998	-0.158112646352181	0.238990261831468	-0.661586146399887	0.508236488432898	0.8885844574023	CUL4A
EGFL8_+_32121959.23-P1P2|EGFL8_-_32121993.23-P1P2++EGFL8_+_32121959.23-P1P2|EGFL8_-_32121993.23-P1P2	803.110977794178	0.369301088341284	0.558240385382253	0.661544915078844	0.508262920352579	0.8885844574023	EGFL8
ERICH2_-_171640334.23-P1P2|ERICH2_-_171640337.23-P1P2++ERICH2_-_171640334.23-P1P2|ERICH2_-_171640337.23-P1P2	528.554110124525	0.380827680905337	0.57651905917746	0.660563904771297	0.508892023434205	0.8885844574023	ERICH2
FAM114A1_-_38869468.23-P1P2|FAM114A1_+_38869417.23-P1P2++FAM114A1_-_38869468.23-P1P2|FAM114A1_+_38869417.23-P1P2	2880.07900089005	-0.157081404993065	0.237850673341706	-0.660420266153274	0.508984170357688	0.8885844574023	FAM114A1
FAM81B_+_94728566.23-P1P2|FAM81B_+_94728518.23-P1P2++FAM81B_+_94728566.23-P1P2|FAM81B_+_94728518.23-P1P2	2098.02237216125	0.182263747764924	0.27544108100066	0.661715917984242	0.508153301235016	0.8885844574023	FAM81B
FMNL1_+_43299303.23-P1P2|FMNL1_+_43299300.23-P1P2++FMNL1_+_43299303.23-P1P2|FMNL1_+_43299300.23-P1P2	8695.52370343161	0.097185029640449	0.146810254720564	0.661977120232027	0.507985884982491	0.8885844574023	FMNL1
GAS2_+_22688063.23-ENST00000454584.2|GAS2_-_22688083.23-ENST00000454584.2++GAS2_+_22688063.23-ENST00000454584.2|GAS2_-_22688083.23-ENST00000454584.2	2227.23708080948	0.197554290836883	0.299103022911065	0.660489114801167	0.508940001541027	0.8885844574023	GAS2
GYPB_+_144940032.23-P1P2|GYPB_+_144940514.23-P1P2++GYPB_+_144940032.23-P1P2|GYPB_+_144940514.23-P1P2	636.270493337074	0.311255453292923	0.469722258413505	0.662637223844137	0.507562923950081	0.8885844574023	GYPB
HAUS7_-_152760909.23-P2|HAUS7_+_152760894.23-P2++HAUS7_-_152760909.23-P2|HAUS7_+_152760894.23-P2	1201.59417305307	-0.277942953543085	0.419024658496794	-0.663309301510262	0.507132480579551	0.8885844574023	HAUS7
HR_-_21988465.23-P1|HR_-_21988478.23-P1++HR_-_21988465.23-P1|HR_-_21988478.23-P1	1502.60180331069	0.207350973297953	0.312804536998085	0.662877128598754	0.507409250930215	0.8885844574023	HR
HSD17B8_+_33172471.23-P1P2|HSD17B8_+_33172465.23-P1P2++HSD17B8_+_33172471.23-P1P2|HSD17B8_+_33172465.23-P1P2	2481.5381424861	0.159565731310919	0.241390391171079	0.661027684394576	0.508594559618172	0.8885844574023	HSD17B8
IMPG2_-_101039385.23-P1P2|IMPG2_+_101039390.23-P1P2++IMPG2_-_101039385.23-P1P2|IMPG2_+_101039390.23-P1P2	1303.43738906755	-0.235060800025648	0.355172688973329	-0.661821157209809	0.5080858452072	0.8885844574023	IMPG2
ITGA6_-_173292387.23-P1P2|ITGA6_+_173292798.23-P1P2++ITGA6_-_173292387.23-P1P2|ITGA6_+_173292798.23-P1P2	6781.92627835841	0.100141336148246	0.151035699977095	0.663030900399265	0.507310763953562	0.8885844574023	ITGA6
KIAA0247_-_70078442.23-P1P2|KIAA0247_+_70078343.23-P1P2++KIAA0247_-_70078442.23-P1P2|KIAA0247_+_70078343.23-P1P2	2681.62115239834	-0.154719689780386	0.233751751807098	-0.661897455673691	0.508036942508557	0.8885844574023	KIAA0247
LOC100506388_+_180994.23-P1P2|LOC100506388_+_181004.23-P1P2++LOC100506388_+_180994.23-P1P2|LOC100506388_+_181004.23-P1P2	1641.17310397061	-0.227120405403448	0.343182823977237	-0.661805864207565	0.508095647393376	0.8885844574023	LOC100506388
LY96_+_74903968.23-P1P2|LY96_+_74903948.23-P1P2++LY96_+_74903968.23-P1P2|LY96_+_74903948.23-P1P2	1351.30668421289	-0.207387073040954	0.312609707240388	-0.663405736410737	0.507070732972511	0.8885844574023	LY96
LYPLAL1_-_219347235.23-P1P2|LYPLAL1_-_219347474.23-P1P2++LYPLAL1_-_219347235.23-P1P2|LYPLAL1_-_219347474.23-P1P2	2269.72909554005	0.219316806803929	0.331919842319506	0.66075232282382	0.508771162902219	0.8885844574023	LYPLAL1
MAS1L_-_29455739.23-ENST00000377127.3|MAS1L_+_29455729.23-ENST00000377127.3++MAS1L_-_29455739.23-ENST00000377127.3|MAS1L_+_29455729.23-ENST00000377127.3	2773.11114393074	-0.185133896231841	0.279076925844085	-0.663379445190219	0.507087566942119	0.8885844574023	MAS1L
MTG1_+_135207719.23-P1P2|MTG1_+_135207722.23-P1P2++MTG1_+_135207719.23-P1P2|MTG1_+_135207722.23-P1P2	893.768387634609	-0.319426651468707	0.483465325881223	-0.660702297287775	0.508803250254871	0.8885844574023	MTG1
NDRG2_+_21493839.23-P1P2|NDRG2_+_21493504.23-P1P2++NDRG2_+_21493839.23-P1P2|NDRG2_+_21493504.23-P1P2	2881.08634857883	-0.177079426941984	0.267251992233278	-0.662593477647178	0.507590948580411	0.8885844574023	NDRG2
NHLRC4_-_617069.23-P1P2|NHLRC4_+_617088.23-P1P2++NHLRC4_-_617069.23-P1P2|NHLRC4_+_617088.23-P1P2	1382.0919280118	-0.204591301853705	0.309384659670069	-0.66128457070846	0.508429834429544	0.8885844574023	NHLRC4
NRXN3_+_79081296.23-ENST00000335750.5|NRXN3_+_79081340.23-ENST00000335750.5++NRXN3_+_79081296.23-ENST00000335750.5|NRXN3_+_79081340.23-ENST00000335750.5	1732.0275837979	-0.225406874029473	0.340221838564694	-0.662529116238997	0.507632181176584	0.8885844574023	NRXN3
OR10H4_+_16059888.23-ENST00000322107.1|OR10H4_+_16060079.23-ENST00000322107.1++OR10H4_+_16059888.23-ENST00000322107.1|OR10H4_+_16060079.23-ENST00000322107.1	1777.75114159735	-0.211076941540077	0.318806208624058	-0.662085416877759	0.507916481286092	0.8885844574023	OR10H4
PHKG2_-_30759762.23-P1P2|PHKG2_+_30759803.23-P1P2++PHKG2_-_30759762.23-P1P2|PHKG2_+_30759803.23-P1P2	2057.47000638596	-0.276204046803331	0.417547576330663	-0.661491198752882	0.508297357042188	0.8885844574023	PHKG2
PIGF_+_46844151.23-P1P2|PIGF_+_46844148.23-P1P2++PIGF_+_46844151.23-P1P2|PIGF_+_46844148.23-P1P2	2937.6893128534	-0.146118827709038	0.220869027621682	-0.661563231759771	0.508251178097018	0.8885844574023	PIGF
PPP1R15A_+_49375730.23-P1P2|PPP1R15A_+_49375905.23-P1P2++PPP1R15A_+_49375730.23-P1P2|PPP1R15A_+_49375905.23-P1P2	1154.6701229656	0.256126971522779	0.387760038346474	0.660529570336803	0.508914048836186	0.8885844574023	PPP1R15A
PRSS35_-_84222264.23-P1P2|PRSS35_+_84222245.23-P1P2++PRSS35_-_84222264.23-P1P2|PRSS35_+_84222245.23-P1P2	1503.09221402239	-0.205469516449951	0.309932127276525	-0.662950040886301	0.50736255118938	0.8885844574023	PRSS35
RAPGEF4_+_173600748.23-P1P2|RAPGEF4_+_173600742.23-P1P2++RAPGEF4_+_173600748.23-P1P2|RAPGEF4_+_173600742.23-P1P2	1601.08973220058	-0.202669758630005	0.306737951077155	-0.660726062485261	0.508788006662329	0.8885844574023	RAPGEF4
RFWD3_+_74700751.23-P1P2|RFWD3_+_74700744.23-P1P2++RFWD3_+_74700751.23-P1P2|RFWD3_+_74700744.23-P1P2	765.344640448105	0.399703778353012	0.604606363012005	0.661097538507175	0.508549763758341	0.8885844574023	RFWD3
SASH3_-_128913956.23-P1P2|SASH3_+_128913983.23-P1P2++SASH3_-_128913956.23-P1P2|SASH3_+_128913983.23-P1P2	4550.89802218216	0.131194279892316	0.198566641191555	0.66070654720777	0.50880052423223	0.8885844574023	SASH3
SOWAHC_+_110371998.23-P1P2|SOWAHC_-_110371950.23-P1P2++SOWAHC_+_110371998.23-P1P2|SOWAHC_-_110371950.23-P1P2	3621.69230761227	0.14121986436823	0.212949072687162	0.663162617175102	0.507226410650182	0.8885844574023	SOWAHC
SPANXN3_+_142605292.23-P1P2|SPANXN3_-_142605300.23-P1P2++SPANXN3_+_142605292.23-P1P2|SPANXN3_-_142605300.23-P1P2	594.163324940051	0.362185992945425	0.547160835231098	0.661936983834841	0.508011608320179	0.8885844574023	SPANXN3
TAS2R1_-_9630245.23-ENST00000382492.2|TAS2R1_-_9630433.23-ENST00000382492.2++TAS2R1_-_9630245.23-ENST00000382492.2|TAS2R1_-_9630433.23-ENST00000382492.2	1387.23911785161	-0.241811393783079	0.36612989179313	-0.660452476575462	0.508963505994787	0.8885844574023	TAS2R1
TCEA3_-_23751184.23-P1P2|TCEA3_-_23751175.23-P1P2++TCEA3_-_23751184.23-P1P2|TCEA3_-_23751175.23-P1P2	3959.88994531348	-0.146785387176305	0.221434629366153	-0.662883613084694	0.507405097577048	0.8885844574023	TCEA3
TMEM86A_-_18720795.23-P1P2|TMEM86A_-_18720818.23-P1P2++TMEM86A_-_18720795.23-P1P2|TMEM86A_-_18720818.23-P1P2	1083.72370006051	-0.316110927547539	0.476755735810068	-0.663045882416971	0.507301168884229	0.8885844574023	TMEM86A
TNK2_-_195619544.23-P2|TNK2_-_195619566.23-P2++TNK2_-_195619544.23-P2|TNK2_-_195619566.23-P2	1112.44062823588	0.3099139854356	0.468973718899065	0.660834441134857	0.508718492918452	0.8885844574023	TNK2
TRIP10_-_6740950.23-P2|TRIP10_+_6740933.23-P2++TRIP10_-_6740950.23-P2|TRIP10_+_6740933.23-P2	944.806702309954	-0.281180208694152	0.423993357253409	-0.66317125936975	0.507220876322932	0.8885844574023	TRIP10
WFDC3_-_44420446.23-P1P2|WFDC3_+_44420462.23-P1P2++WFDC3_-_44420446.23-P1P2|WFDC3_+_44420462.23-P1P2	649.939563761078	0.338495746275205	0.512546182343964	0.660419993233008	0.508984345449584	0.8885844574023	WFDC3
ZNF12_-_6746545.23-P1P2|ZNF12_-_6746554.23-P1P2++ZNF12_-_6746545.23-P1P2|ZNF12_-_6746554.23-P1P2	3458.25277262758	-0.156600699596335	0.236716143390546	-0.661554794503252	0.50825658694259	0.8885844574023	ZNF12
ZNF718_+_124420.23-ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1|ZNF718_+_124436.23-ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1++ZNF718_+_124420.23-ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1|ZNF718_+_124436.23-ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1	3383.81328156766	-0.184811005037249	0.279367621210173	-0.661533373970396	0.508270319072019	0.8885844574023	ZNF718
SEPT10_-_110371506.23-P1P2|SEPT10_-_110371548.23-P1P2++SEPT10_-_110371506.23-P1P2|SEPT10_-_110371548.23-P1P2	4425.01511196259	0.116716429143772	0.176802689188455	0.660150757205753	0.509157089094967	0.888738903095418	SEPT10
WDPCP_-_63815339.23-P1P2|WDPCP_+_63815311.23-P1P2++WDPCP_-_63815339.23-P1P2|WDPCP_+_63815311.23-P1P2	135.483066760985	-0.717622265355472	1.08701754444292	-0.660175421292989	0.50914126317306	0.888738903095418	WDPCP
GRM5_+_88796558.23-P1|GRM5_+_88796553.23-P1++GRM5_+_88796558.23-P1|GRM5_+_88796553.23-P1	1934.43546986619	0.191426213692619	0.290004987804218	0.660079039129667	0.509203109074085	0.888745678043821	GRM5
CACHD1_+_64935988.23-P1P2|CACHD1_+_64935985.23-P1P2++CACHD1_+_64935988.23-P1P2|CACHD1_+_64935985.23-P1P2	3128.4693455116	-0.159639665176139	0.241879538969979	-0.659996566290597	0.50925603285129	0.888764500526814	CACHD1
KRT8_-_53343612.23-P2|KRT8_-_53343631.23-P2++KRT8_-_53343612.23-P2|KRT8_-_53343631.23-P2	858.089086739637	0.320713610753897	0.486091525174954	0.659780296804117	0.509394829170331	0.888859737261745	KRT8
OLFM4_-_53602965.23-P1P2|OLFM4_+_53603000.23-P1P2++OLFM4_-_53602965.23-P1P2|OLFM4_+_53603000.23-P1P2	1811.91089575348	0.201196714473472	0.305066496348887	0.659517570370541	0.509563467034838	0.888859737261745	OLFM4
THYN1_-_134123217.23-P1P2|THYN1_+_134123253.23-P1P2++THYN1_-_134123217.23-P1P2|THYN1_+_134123253.23-P1P2	1925.58503154642	0.19834008462098	0.300709431495016	0.659573873805377	0.509527324735351	0.888859737261745	THYN1
USP16_+_30397023.23-P1P2|USP16_-_30397070.23-P1P2++USP16_+_30397023.23-P1P2|USP16_-_30397070.23-P1P2	2001.62254817767	0.216383745873529	0.327991066122036	0.659724511499406	0.509430633989864	0.888859737261745	USP16
VWA5B2_+_183948160.23-P1P2|VWA5B2_-_183948208.23-P1P2++VWA5B2_+_183948160.23-P1P2|VWA5B2_-_183948208.23-P1P2	6013.43997555866	-0.100392567080245	0.152217605506273	-0.659533217240814	0.509553422861598	0.888859737261745	VWA5B2
non-targeting_01572|non-targeting_01752++non-targeting_01572|non-targeting_01752	1103.4489351569	-0.25913363704289	0.392819203774894	-0.659676600717787	0.509461385736707	0.888859737261745	non-targeting
ACOT8_-_44486001.23-P1P2|ACOT8_-_44485992.23-P1P2++ACOT8_-_44486001.23-P1P2|ACOT8_-_44485992.23-P1P2	2835.51025912277	-0.171327912710989	0.259943456242024	-0.659096848167901	0.509833579499961	0.889023586034383	ACOT8
CBX5_+_54673871.23-P1P2|CBX5_+_54673826.23-P1P2++CBX5_+_54673871.23-P1P2|CBX5_+_54673826.23-P1P2	1779.83371070328	-0.23511126664722	0.356782010752032	-0.658977357495263	0.509910308674692	0.889023586034383	CBX5
IL31RA_+_55147208.23-P1|IL31RA_-_55147239.23-P1++IL31RA_+_55147208.23-P1|IL31RA_-_55147239.23-P1	2687.69383027644	-0.208448808705856	0.316291124951521	-0.659040966570925	0.509869462291907	0.889023586034383	IL31RA
LCE5A_+_152483291.23-P1P2|LCE5A_+_152483274.23-P1P2++LCE5A_+_152483291.23-P1P2|LCE5A_+_152483274.23-P1P2	2595.09963771857	-0.16921993541866	0.256734555553496	-0.659124109934625	0.50981607460472	0.889023586034383	LCE5A
MZT2B_+_130940063.23-P1P2|MZT2B_+_130939639.23-P1P2++MZT2B_+_130940063.23-P1P2|MZT2B_+_130939639.23-P1P2	1633.9396061741	0.222683267647067	0.337799628805747	0.659217028847364	0.509756413342595	0.889023586034383	MZT2B
RASGRP1_-_38852241.23-P2|RASGRP1_-_38852269.23-P2++RASGRP1_-_38852241.23-P2|RASGRP1_-_38852269.23-P2	1122.29848720565	-0.261004201276618	0.396024132867994	-0.659061354131208	0.509856370841765	0.889023586034383	RASGRP1
SLC25A18_-_18043219.23-P1P2|SLC25A18_+_18043228.23-P1P2++SLC25A18_-_18043219.23-P1P2|SLC25A18_+_18043228.23-P1P2	1192.68768824709	0.31383612358925	0.476501785585408	0.65862528343663	0.51013642296976	0.889207696706877	SLC25A18
SLC35E2B_+_1623968.23-P1P2|SLC35E2B_+_1624221.23-P1P2++SLC35E2B_+_1623968.23-P1P2|SLC35E2B_+_1624221.23-P1P2	1868.07565315418	-0.221679746978589	0.336584214070471	-0.658615994783926	0.510142389178001	0.889207696706877	SLC35E2B
UGT1A6_-_234601547.23-P2|UGT1A6_-_234601588.23-P2++UGT1A6_-_234601547.23-P2|UGT1A6_-_234601588.23-P2	1435.95027876637	-0.231546146971699	0.351529112265698	-0.658682706189888	0.510099540486577	0.889207696706877	UGT1A6
SSC5D_+_56000097.23-P1P2|SSC5D_+_55999908.23-P1P2++SSC5D_+_56000097.23-P1P2|SSC5D_+_55999908.23-P1P2	1299.308234868	-0.252308348249237	0.383186697392371	-0.658447566072164	0.510250579203722	0.889322780430188	SSC5D
GPX5_+_28493823.23-P1P2|GPX5_+_28493918.23-P1P2++GPX5_+_28493823.23-P1P2|GPX5_+_28493918.23-P1P2	2591.73058264326	0.195452185512708	0.296876254820084	0.658362473722116	0.5103052427578	0.889344560816787	GPX5
GNAT3_-_80141321.23-P1P2|GNAT3_-_80141318.23-P1P2++GNAT3_-_80141321.23-P1P2|GNAT3_-_80141318.23-P1P2	2191.75411570738	-0.195994062058933	0.297823764126407	-0.658087384778824	0.510481981585357	0.889540656721298	GNAT3
PRRT1_+_32119637.23-P1|PRRT1_-_32119648.23-P1++PRRT1_+_32119637.23-P1|PRRT1_-_32119648.23-P1	2845.65975750397	0.169064722823082	0.256915383776434	0.658056050743156	0.510502115070627	0.889540656721298	PRRT1
AOAH_-_36764004.23-P1P2|AOAH_-_36764000.23-P1P2++AOAH_-_36764004.23-P1P2|AOAH_-_36764000.23-P1P2	1961.37528093418	-0.20793546478376	0.316118980850041	-0.657775955827215	0.510682106717408	0.889580072798485	AOAH
ARSF_+_2984866.23-P1P2|ARSF_-_2984913.23-P1P2++ARSF_+_2984866.23-P1P2|ARSF_-_2984913.23-P1P2	2743.73473584596	-0.187805616478731	0.285490023122805	-0.657836005701485	0.510643515306056	0.889580072798485	ARSF
C15orf53_-_38988839.23-P1P2|C15orf53_+_38988824.23-P1P2++C15orf53_-_38988839.23-P1P2|C15orf53_+_38988824.23-P1P2	2829.92193063997	-0.191656689559687	0.291345719021685	-0.657832523516233	0.510645753111628	0.889580072798485	C15orf53
C1QC_-_22970626.23-P1P2|C1QC_+_22970540.23-P1P2++C1QC_-_22970626.23-P1P2|C1QC_+_22970540.23-P1P2	1229.16213030898	-0.233633070223754	0.35520836713433	-0.657735267073255	0.510708256455213	0.889580072798485	C1QC
HOXB7_-_46687990.23-P1P2|HOXB7_-_46688125.23-P1P2++HOXB7_-_46687990.23-P1P2|HOXB7_-_46688125.23-P1P2	3604.03496467616	-0.147388735274959	0.22412206734575	-0.65762705574005	0.510777804826213	0.889580072798485	HOXB7
SAV1_+_51134992.23-P1P2|SAV1_+_51135005.23-P1P2++SAV1_+_51134992.23-P1P2|SAV1_+_51135005.23-P1P2	1763.39046780184	-0.203147666521949	0.308907212226545	-0.657633290779128	0.510773797377645	0.889580072798485	SAV1
MED23_+_131949315.23-P1P2|MED23_-_131949260.23-P1P2++MED23_+_131949315.23-P1P2|MED23_-_131949260.23-P1P2	1029.16600730174	-0.237636019496736	0.361400635009148	-0.657541787359396	0.510832611047422	0.88960206420619	MED23
SH3TC1_+_8201111.23-P1P2|SH3TC1_+_8201070.23-P1P2++SH3TC1_+_8201111.23-P1P2|SH3TC1_+_8201070.23-P1P2	1835.54373880298	-0.186982247919873	0.284412135460221	-0.657434140836879	0.510901805199762	0.889649106131784	SH3TC1
RYR1_+_38924366.23-P1P2|RYR1_+_38924343.23-P1P2++RYR1_+_38924366.23-P1P2|RYR1_+_38924343.23-P1P2	1993.96270206392	0.194945219747642	0.296571373010601	0.657329862180169	0.510968839189921	0.889692379043558	RYR1
BEND4_-_42154275.23-P1P2|BEND4_+_42154300.23-P1P2++BEND4_-_42154275.23-P1P2|BEND4_+_42154300.23-P1P2	6259.41788064697	-0.10116429804346	0.154128339554646	-0.656364029715591	0.511589928604944	0.889885306897231	BEND4
CKAP5_-_46848384.23-P2|CKAP5_-_46848381.23-P2++CKAP5_-_46848384.23-P2|CKAP5_-_46848381.23-P2	1711.67876408554	-0.18827283521934	0.287016169918913	-0.655965952275548	0.511846031412332	0.889885306897231	CKAP5
EDN1_+_12290645.23-P1P2|EDN1_+_12290600.23-P1P2++EDN1_+_12290645.23-P1P2|EDN1_+_12290600.23-P1P2	2884.91377936943	0.156090391946992	0.237762686747909	0.656496585237908	0.511504663961957	0.889885306897231	EDN1
KIF15_-_44803312.23-P1P2|KIF15_-_44803315.23-P1P2++KIF15_-_44803312.23-P1P2|KIF15_-_44803315.23-P1P2	2161.45674899314	0.171889755644638	0.261782665224131	0.656612444133649	0.511430145286868	0.889885306897231	KIF15
KRTAP24-1_+_31655212.23-P1P2|KRTAP24-1_-_31655246.23-P1P2++KRTAP24-1_+_31655212.23-P1P2|KRTAP24-1_-_31655246.23-P1P2	1403.8256984433	-0.202794631493246	0.308800715899976	-0.656716843748942	0.511363001901668	0.889885306897231	KRTAP24-1
MED15_-_20861942.23-P1|MED15_-_20861917.23-P1++MED15_-_20861942.23-P1|MED15_-_20861917.23-P1	1678.81415009503	-0.224452119476507	0.341763359548946	-0.656747170828188	0.511343498259996	0.889885306897231	MED15
MRS2_+_24403325.23-P1P2|MRS2_+_24403282.23-P1P2++MRS2_+_24403325.23-P1P2|MRS2_+_24403282.23-P1P2	984.886740813663	-0.253613314265199	0.386515906302115	-0.656152334561272	0.511726114187612	0.889885306897231	MRS2
MYH1_+_10421791.23-P1P2|MYH1_+_10421783.23-P1P2++MYH1_+_10421791.23-P1P2|MYH1_+_10421783.23-P1P2	2981.25630352901	-0.173255330049583	0.263735230040177	-0.656929034559355	0.511226548063081	0.889885306897231	MYH1
OR10W1_-_58035708.23-ENST00000395079.2|OR10W1_-_58035729.23-ENST00000395079.2++OR10W1_-_58035708.23-ENST00000395079.2|OR10W1_-_58035729.23-ENST00000395079.2	956.121516076038	0.28439922539925	0.432944358445137	0.65689555678848	0.511248075396034	0.889885306897231	OR10W1
PCP4_-_41239436.23-P1P2|PCP4_+_41239422.23-P1P2++PCP4_-_41239436.23-P1P2|PCP4_+_41239422.23-P1P2	1605.50830479094	-0.210817717260739	0.321224469797665	-0.656294078074223	0.511634927093406	0.889885306897231	PCP4
PCYOX1_-_70485262.23-P1P2|PCYOX1_-_70485290.23-P1P2++PCYOX1_-_70485262.23-P1P2|PCYOX1_-_70485290.23-P1P2	1284.40332795867	-0.216661188231877	0.330085176616223	-0.656379636471167	0.511579889373861	0.889885306897231	PCYOX1
RAD23A_-_13056702.23-P1P2|RAD23A_+_13056741.23-P1P2++RAD23A_-_13056702.23-P1P2|RAD23A_+_13056741.23-P1P2	2552.26121314262	0.186855804577999	0.284755587924157	0.656197147666747	0.511697283895857	0.889885306897231	RAD23A
REN_-_204135437.23-P1P2|REN_-_204135359.23-P1P2++REN_-_204135437.23-P1P2|REN_-_204135359.23-P1P2	2497.08922697243	-0.208768383452031	0.317919767137701	-0.656670031346642	0.511393108178603	0.889885306897231	REN
STAU1_-_47804680.23-P1P2|STAU1_-_47804828.23-P1P2++STAU1_-_47804680.23-P1P2|STAU1_-_47804828.23-P1P2	1545.45108404732	0.19108467988885	0.291327085579747	0.655911136819248	0.511881302132531	0.889885306897231	STAU1
SYNJ1_+_34100207.23-P1P2|SYNJ1_-_34100169.23-P1P2++SYNJ1_+_34100207.23-P1P2|SYNJ1_-_34100169.23-P1P2	3964.74626146103	0.129027040653403	0.196521105186306	0.656555643380301	0.511466677957017	0.889885306897231	SYNJ1
TBC1D13_-_131549662.23-P1P2|TBC1D13_-_131549746.23-P1P2++TBC1D13_-_131549662.23-P1P2|TBC1D13_-_131549746.23-P1P2	2272.53406833988	0.165216447596395	0.251842829010549	0.656029986025428	0.511804830835141	0.889885306897231	TBC1D13
TMEM27_-_15682866.23-P1P2|TMEM27_-_15682910.23-P1P2++TMEM27_-_15682866.23-P1P2|TMEM27_-_15682910.23-P1P2	1461.12390359197	0.208333607269848	0.317487054542294	0.656195596920298	0.511698281546823	0.889885306897231	TMEM27
TMEM80_-_695856.23-P1P2|TMEM80_-_695804.23-P1P2++TMEM80_-_695856.23-P1P2|TMEM80_-_695804.23-P1P2	1561.8187957418	-0.209121644157305	0.318739394016683	-0.656089733753963	0.511766389529419	0.889885306897231	TMEM80
non-targeting_01218|non-targeting_02001++non-targeting_01218|non-targeting_02001	1570.0086044885	-0.189384156827828	0.288272597285589	-0.656962051235854	0.511205317693023	0.889885306897231	non-targeting
