baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneSymbol,gene_type,line
101.696338252715,0.870925851351554,0.26731586976489,3.25804020583422,0.0011218451072432,0.0033169816610516,AMDHD2,protein_coding,UMUC1
3530.08070022202,-0.20846363132402,0.0639894969693782,-3.25777887305129,0.0011228786743365,0.0033196175309629,VPS51,protein_coding,UMUC1
2718.67792067337,-0.256015781616812,0.0785873481280584,-3.25772261967198,0.0011231012706953,0.0033198555273943,SNRPE,protein_coding,UMUC1
4.20717668868728,5.56001898221475,1.7069315132656,3.25731814018575,0.0011247030101876,0.0033241696559169,GGNBP1,transcribed_unitary_pseudogene,UMUC1
240.154964836799,-0.549279037503591,0.168634465464203,-3.25721693955966,0.0011251040950214,0.003324934489765,PGBD2,protein_coding,UMUC1
56.8254762942785,1.2414600459911,0.381166516774728,3.25700183871294,0.0011259570358114,0.0033270342967873,WASF3,protein_coding,UMUC1
964.565503720531,0.34031590260513,0.104544605538491,3.25522202558631,0.0011330375116206,0.0033475326784906,FAM193B,protein_coding,UMUC1
859.018429071417,-0.359701845590336,0.110518792227137,-3.2546668158577,0.0011352546627824,0.0033536591150902,NFIA,protein_coding,UMUC1
399.979116957006,-0.461343291009743,0.141754720866924,-3.25451800256333,0.0011358496087094,0.0033549924472675,SEMA6B,protein_coding,UMUC1
429.419787598928,0.434690864321764,0.133630212927987,3.25293849943962,0.001142182149068,0.0033732706017982,SLC25A42,protein_coding,UMUC1
1874.92402194674,0.238399609449683,0.0732990642327286,3.25242364203656,0.0011442533563271,0.0033789604925718,POLR3E,protein_coding,UMUC1
8.67889714832461,-3.98297901071368,1.22488912001544,-3.2517057631008,0.0011471470893726,0.0033870775427906,SERPIND1,protein_coding,UMUC1
8.68914385651825,-4.00074169975676,1.23037426240826,-3.25164612264072,0.0011473878010633,0.0033873601951029,C19orf59,protein_coding,UMUC1
55.8053967623542,1.30617578545464,0.401751979468497,3.25119937724429,0.0011491923715879,0.0033922590738825,RNF208,protein_coding,UMUC1
1663.03208045581,0.25026387140501,0.0769903316919074,3.25058829992437,0.0011516649881307,0.0033991284465244,FKBP14,protein_coding,UMUC1
16.9632024371601,2.1935494550316,0.674960359792776,3.24989375036048,0.0011544813304827,0.003407010459189,RP11-78O7.2,lincRNA,UMUC1
1273.76245998283,0.394963652951033,0.121544175060215,3.24954818077758,0.0011558849573953,0.0034107219177298,MRPL50,protein_coding,UMUC1
1768.45626932015,-0.237249507057243,0.0730214845062311,-3.24903702878018,0.0011579640354084,0.0034164252712821,OTUD7B,protein_coding,UMUC1
259.589013818564,-0.558046468303614,0.171803866468477,-3.24816012453367,0.0011615388395917,0.0034265395767955,KHK,protein_coding,UMUC1
1364.92584545925,0.271951168779396,0.0837314304433442,3.24789827833418,0.0011626082624674,0.0034292613867301,S100PBP,protein_coding,UMUC1
726.207996951362,-0.364483629386706,0.112299336406907,-3.24564366138398,0.0011718542083599,0.0034560971628531,RSAD1,protein_coding,UMUC1
270.622070312527,-0.57774097813293,0.178091316085498,-3.24407158547567,0.0011783412811171,0.003474790570746,ZP3,protein_coding,UMUC1
234.079105636924,0.576976887549461,0.177860520795796,3.24398514615784,0.001178698928147,0.0034754065821842,RP11-38M8.1,lincRNA,UMUC1
31.7787914259066,-1.6289260752662,0.502413045931677,-3.24220497150011,0.0011860868307904,0.003496748607519,LDB3,protein_coding,UMUC1
267.618167034656,0.610923400464203,0.188441970401455,3.24197098535267,0.0011870610717187,0.0034991792681854,DUSP22,protein_coding,UMUC1
214.634608285263,0.699349653478678,0.215728522417301,3.24180430868511,0.0011877555090988,0.0035007846240174,SDHAF4,protein_coding,UMUC1
540.451025129147,-0.404067968832234,0.124687020017258,-3.24065783893389,0.0011925423106291,0.0035144498669953,PUSL1,protein_coding,UMUC1
608.136664846661,-0.38095640364862,0.117565900370643,-3.24036478645256,0.001193768735843,0.0035176204747429,WDR89,protein_coding,UMUC1
842.594289683455,0.344372198742783,0.106326264557451,3.23882532858765,0.0012002305306574,0.0035361921261755,TTC13,protein_coding,UMUC1
941.348771897239,0.300378867725817,0.0927441281073373,3.23879121897803,0.0012003740691961,0.0035361921261755,TMEM18,protein_coding,UMUC1
6636.31542794524,0.210533673859764,0.0650256743835882,3.23770073675546,0.001204971354115,0.0035492877858728,SLC20A1,protein_coding,UMUC1
4605.78727165342,0.182597856592688,0.0564114969827136,3.23689081764028,0.0012083963535844,0.003558927569034,WDR45B,protein_coding,UMUC1
10.3983141606368,-3.19301186289916,0.986459408874,-3.23684059797639,0.0012086090191427,0.0035591052587915,IGSF1,protein_coding,UMUC1
125.386124874564,-0.838495367568283,0.259060748160289,-3.23667469318617,0.0012093118230951,0.0035607260787391,RP11-395A13.2,lincRNA,UMUC1
6460.48518136357,-0.23948276178521,0.0740042723808065,-3.23606670372887,0.0012118906089421,0.0035678694792494,MMADHC,protein_coding,UMUC1
1066.66579573074,-0.283523070644851,0.087614873927222,-3.2360152784145,0.0012121089621187,0.0035680627177701,DDX55,protein_coding,UMUC1
14.5438802637066,2.71406333958172,0.83887152741312,3.23537425087157,0.0012148338326872,0.003575633366957,C9orf84,protein_coding,UMUC1
3974.98592663867,-0.182910595157825,0.0565398082796895,-3.23507632450765,0.0012161021787086,0.0035789156447096,CHP1,protein_coding,UMUC1
6564.93930667326,0.198302580453353,0.0613130555872267,3.2342635439403,0.001219568608842,0.0035886651104517,ATRX,protein_coding,UMUC1
19.0150938804753,-2.31603615918168,0.71623101273187,-3.23364405898565,0.0012222167782666,0.0035960046351116,SLC16A14,protein_coding,UMUC1
2184.45286373062,-0.219719535141621,0.0679557116410096,-3.23327546479589,0.0012237949609223,0.0035997413404241,CNOT8,protein_coding,UMUC1
4.19379080061803,5.55591116931534,1.71834318355299,3.23329543393508,0.0012237094123279,0.0035997413404241,SOX9-AS1,processed_transcript,UMUC1
742.323686193453,-0.397667804021465,0.122998741328802,-3.23310466209091,0.0012245269122818,0.003601440933856,CTU2,protein_coding,UMUC1
6642.83701238647,-0.161865365749205,0.0500744295067241,-3.2324954541413,0.0012271408828499,0.0036086745861431,UNC45A,protein_coding,UMUC1
1047.55701779359,-0.295072822793248,0.0912886820347903,-3.23230455535326,0.0012279610452975,0.0036106319987832,RABGGTA,protein_coding,UMUC1
1863.44225071517,0.242823315907989,0.0751279791026999,3.23212894594236,0.0012287159667062,0.0036123971116302,VPS37B,protein_coding,UMUC1
2714.57475150946,-0.212290233810318,0.0656821820901899,-3.23208253828743,0.0012289155386089,0.0036125292707673,EXOC7,protein_coding,UMUC1
51.9820327080342,1.39080513082218,0.430327743346683,3.23196715137585,0.0012294118792972,0.0036135336706378,RP11-522I20.3,antisense,UMUC1
20.2440967132915,2.12727655594247,0.658301531938871,3.23146225966858,0.001231585866156,0.0036194681983483,MAP7D2,protein_coding,UMUC1
30.8410527870182,1.53944912879259,0.476570457424922,3.23026554585606,0.0012367529218145,0.0036341963608696,RP11-298E9.3,antisense,UMUC1
8793.74956055366,-0.151459626926152,0.0468924179941129,-3.22993851469052,0.0012381684243265,0.0036378982728829,YAP1,protein_coding,UMUC1
2000.86297947391,-0.224950226783716,0.0696499902930163,-3.22972373488287,0.0012390988784297,0.0036401742984575,ZNF787,protein_coding,UMUC1
4.25980848182243,5.57611012878593,1.72660483712983,3.22952305523202,0.0012399688322803,0.0036422720388985,RP11-8P13.5,sense_intronic,UMUC1
270.132414933807,0.52225341330907,0.161731484436138,3.22913881072604,0.0012416361207772,0.0036467110403317,PKD1P6,transcribed_unprocessed_pseudogene,UMUC1
5623.10487990276,-0.172874927584359,0.0535662448534932,-3.22731093167315,0.0012495959188806,0.0036696278341788,DARS,protein_coding,UMUC1
1376.49372150632,-0.249734835943527,0.0774035673787739,-3.2263995627159,0.0012535822025977,0.0036808715070371,INTS4,protein_coding,UMUC1
104.691634373032,-0.981146236976688,0.304112817110502,-3.22625743399753,0.0012542049240172,0.0036822372260289,GCOM1,protein_coding,UMUC1
15.0812566132564,2.67476905519588,0.829084556603404,3.22617160564887,0.0012545811098363,0.0036828788855656,RP11-104E19.1,antisense,UMUC1
389.386413412955,-0.443644989145593,0.137553660623819,-3.2252503287344,0.0012586256344383,0.0036942876033941,RP11-436J20.2,processed_pseudogene,UMUC1
4174.82689846709,0.193038835392791,0.0598692108070238,3.22434240890552,0.0012626232946405,0.0037055559170936,LNPEP,protein_coding,UMUC1
2322.89079313018,-0.217775949104872,0.067552067326933,-3.22382360336801,0.0012649129063948,0.0037118092370017,AC016739.2,processed_pseudogene,UMUC1
2212.8007389101,-0.231651550880864,0.0718591459514852,-3.22368917433643,0.0012655067985343,0.0037130856261404,ATF7IP,protein_coding,UMUC1
249.568298035143,-0.574216626332035,0.178129861327302,-3.22358431120625,0.0012659702506103,0.0037139790225087,INAFM1,protein_coding,UMUC1
7.51996466662281,4.43539309026431,1.37619799303495,3.22293239251342,0.0012688549810547,0.0037219746110938,RP11-363J20.1,lincRNA,UMUC1
578.031114499304,-0.363885376895879,0.112939671596567,-3.22194470509636,0.0012732370465898,0.0037343236614436,COMMD1,protein_coding,UMUC1
5311.14860175134,-0.172081387480172,0.0534097186570713,-3.2219115136153,0.0012733845493375,0.0037343236614436,RTCB,protein_coding,UMUC1
1178.60957556999,0.305383711245214,0.0948160243709382,3.22080274163885,0.0012783210001312,0.0037483298000837,TXNDC15,protein_coding,UMUC1
4.18131667169064,5.55199572939227,1.72401037737311,3.22039577154512,0.0012801373313073,0.0037531846666664,LGALS7,protein_coding,UMUC1
21.5338546468336,1.85990831724449,0.577596397053546,3.22008296231126,0.0012815350360527,0.0037568111144713,MURC,protein_coding,UMUC1
2535.83712730517,-0.21280021080838,0.0661011221200995,-3.21931313695011,0.0012849807971173,0.0037664397621188,AURKB,protein_coding,UMUC1
33.8380629988922,1.73644682982889,0.539396463958123,3.21924029143006,0.0012853072983363,0.0037669241994895,RNF125,protein_coding,UMUC1
3106.16682121043,0.215398856372875,0.0669121968038253,3.21912695534996,0.0012858154347262,0.0037679407772412,PLXNB1,protein_coding,UMUC1
5571.53497725818,-0.21443855379714,0.0666348135234094,-3.2181159135653,0.0012903565998986,0.0037807739653914,SRP14,protein_coding,UMUC1
15.9274756116665,2.25708984801756,0.701540826579913,3.21733213877389,0.0012938871604533,0.0037906432121418,CTB-119C2.1,antisense,UMUC1
4.31548330657004,5.59313901659653,1.73944054157732,3.21548157749886,0.0013022585317538,0.003814690112324,TREML2,protein_coding,UMUC1
10.5558829736864,3.52252362985768,1.09564553710518,3.21502120034604,0.0013043488870168,0.0038203343858921,RP11-565H13.2,antisense,UMUC1
282.469293656958,0.561580375296389,0.174682301002472,3.21486705907568,0.001305049461423,0.0038219071968775,TRIM66,protein_coding,UMUC1
2443.53541685476,0.229830567327732,0.071498426465536,3.21448427174151,0.001306790737913,0.0038265269834064,ATAD3A,protein_coding,UMUC1
7961.21404091393,0.19480437456075,0.0606221552301223,3.21341882058252,0.0013116487068191,0.0038402707250778,MET,protein_coding,UMUC1
476.103362552992,-0.475859371070307,0.148088072501569,-3.21335380379986,0.0013119456923926,0.0038406589596618,AC007318.5,processed_pseudogene,UMUC1
96.5992635872178,0.986275434861279,0.306940015719242,3.21325139881215,0.0013124135867536,0.0038415473616778,HOXB6,protein_coding,UMUC1
2161.26938313184,-0.23709175440542,0.0737931152194091,-3.21292513130087,0.0013139053491253,0.0038454321153658,ZNF706,protein_coding,UMUC1
394.178711138022,0.488648912491867,0.152100631822247,3.21266852502577,0.0013150797050523,0.0038483870527109,LINC01232,processed_transcript,UMUC1
65.4751500339246,-1.08952546841217,0.339177305196975,-3.21225934553444,0.0013169543145288,0.0038533901821731,AK9,protein_coding,UMUC1
1198.81705194684,0.282789376650072,0.0880395571781152,3.21207177448602,0.0013178144740365,0.0038554241637101,GTF2E1,protein_coding,UMUC1
421.340356795185,-0.505239220081187,0.157304549092456,-3.21185384018508,0.0013188145238112,0.0038569639668074,BBS4,protein_coding,UMUC1
578.824500714983,0.369415677490567,0.115016509113577,3.21184915398341,0.0013188360353888,0.0038569639668074,TUBG2,protein_coding,UMUC1
4.2841068498009,-5.52366004976934,1.71974612374126,-3.21190434652806,0.0013185826996394,0.0038569639668074,ITIH6,protein_coding,UMUC1
1705.59569646215,0.313619597442567,0.0976599826997036,3.21134193118712,0.0013211663100246,0.0038632953275865,RBM38,protein_coding,UMUC1
140.838293607645,-0.805479720467295,0.250831794422701,-3.21123453396782,0.001321660199701,0.0038642559011157,PTCD1,protein_coding,UMUC1
15.847254507629,-2.38979838690315,0.744367455516818,-3.21050896192648,0.0013250013679701,0.0038735400351919,MUM1L1,protein_coding,UMUC1
761.003350623909,0.400159194117272,0.124645382789685,3.21038120435206,0.0013255904819239,0.0038747774327125,METTL15,protein_coding,UMUC1
1137.60714577011,-0.282536833108678,0.0880092726479682,-3.21030755746396,0.0013259301912389,0.003875285587704,BTRC,protein_coding,UMUC1
85.5620467332766,-0.916263111433705,0.285501232920046,-3.20931402664135,0.0013305208863611,0.0038882163838577,DEXI,protein_coding,UMUC1
8030.64727516203,0.202723720471302,0.0631819219413339,3.20857160153399,0.0013339608946087,0.0038977816835465,PRRC2B,protein_coding,UMUC1
114.558539029635,0.848358142302582,0.264461912394603,3.20786511229923,0.0013372420128528,0.0039063918965108,AK1,protein_coding,UMUC1
14.6353373350381,2.43871934899799,0.760222855881051,3.2079005914281,0.0013370770612135,0.0039063918965108,CERS1,protein_coding,UMUC1
74.5709786377829,-1.02593166082951,0.319983851095858,-3.20619824192995,0.0013450129187767,0.0039286013044506,FOXD2-AS1,lincRNA,UMUC1
878.649387365459,-0.314408219516275,0.0980669069281048,-3.20605828576581,0.001345667282908,0.0039300212997329,RP11-889L3.1,processed_pseudogene,UMUC1
4486.66141562814,-0.203279165983863,0.0634281365018979,-3.20487369162707,0.0013512176195562,0.0039457378406839,NDUFS5,protein_coding,UMUC1
7410.97393633594,-0.152634540072177,0.0476345600905324,-3.20428150867953,0.0013540001635231,0.0039533691352854,TUG1,bidirectional_promoter_lncRNA,UMUC1
3412.05196598931,0.200020677172769,0.0624240801290921,3.20422306198391,0.0013542750787341,0.0039536777382911,RAB11FIP5,protein_coding,UMUC1
138.834859150229,-0.753698519768565,0.235257574287649,-3.2037162758765,0.0013566610039075,0.003960148387718,CYB5RL,protein_coding,UMUC1
1059.18316778736,0.345607505002556,0.107906283019936,3.20284876218658,0.0013607542191414,0.0039716004467232,PPARGC1B,protein_coding,UMUC1
6117.90817370176,0.174729760410962,0.0545606438354109,3.20248714326129,0.0013624638178247,0.0039760935098248,OSBP,protein_coding,UMUC1
45.2691794279514,-1.36809870420454,0.427219537166156,-3.20233178772547,0.0013631988887658,0.0039777418305388,PSG9,protein_coding,UMUC1
7556.3523962297,-0.162011173180929,0.0505957517885074,-3.20207067696401,0.0013644351689235,0.0039803550114532,FNDC3B,protein_coding,UMUC1
52.5483865350513,-1.2056856189033,0.376532615909053,-3.20207484813087,0.0013644154115896,0.0039803550114532,RP11-44F14.2,lincRNA,UMUC1
688.542496021824,-0.341362355001344,0.106615338701083,-3.20181278941881,0.0013656572031393,0.003983422583539,PPM1D,protein_coding,UMUC1
4.25433217526185,5.57445868791364,1.74124996845168,3.20141208264913,0.0013675580082256,0.0039884690181232,RP11-24F11.2,antisense,UMUC1
717.060683843218,-0.378016049640957,0.118111070799754,-3.2005132717986,0.0013718305142267,0.0040004303712422,GPR137B,protein_coding,UMUC1
854.36525146421,-0.297570984218395,0.0929809784769955,-3.20034257643371,0.0013726433060076,0.0040023010360118,DTD2,protein_coding,UMUC1
1165.51437136728,0.356889174307013,0.11153610233923,3.19976372512603,0.0013754029021069,0.0040098469434523,MGST2,protein_coding,UMUC1
2747.01685291004,0.203882836181141,0.0637204276438466,3.19964638845028,0.0013759629123526,0.004010979099714,QRICH1,protein_coding,UMUC1
74.7287049644566,-1.02320337053884,0.319807440796773,-3.19943578545144,0.0013769685802748,0.004013409918855,RAET1G,protein_coding,UMUC1
200.376713979326,-0.674377970641003,0.210875100650391,-3.1979971488386,0.0013838564859456,0.0040329827787993,RP5-821D11.7,antisense,UMUC1
4.41430923901877,-5.56754015648105,1.7409778221805,-3.19793858689593,0.0013841375407627,0.004033298765575,GPRIN3,protein_coding,UMUC1
4.08953832395078,5.51724459134427,1.72575920111852,3.19699561084094,0.0013886703956315,0.0040460026341857,REP15,protein_coding,UMUC1
295.803742194032,-0.520718975151454,0.162931008346455,-3.19594766175018,0.0013937239098923,0.0040602201285192,RP11-132A1.4,antisense,UMUC1
1302.18920221268,0.335080897761346,0.104883776298178,3.19478292628148,0.0013993604970113,0.0040759618223145,FAM195A,protein_coding,UMUC1
2094.44949946815,0.226500365406389,0.0708974803180057,3.19475902938211,0.0013994763627207,0.0040759618223145,HMOX2,protein_coding,UMUC1
268.053219603992,-0.59757800716648,0.187095431239024,-3.19397434351587,0.001403285882302,0.0040865475949275,SRCAP,protein_coding,UMUC1
283.918307500985,-0.51798614884983,0.162179447505677,-3.19390746988269,0.0014036109844508,0.0040869849253126,NME2,protein_coding,UMUC1
1282.72346300315,0.277661329353273,0.0869387872357342,3.1937566439752,0.0014043444704958,0.0040886111163446,FAM220A,protein_coding,UMUC1
243.011641128023,0.648639356028409,0.203114651362624,3.19346414292084,0.0014057679486469,0.0040922454961609,ZNF669,protein_coding,UMUC1
345.439006088194,-0.564190220902999,0.176679999125378,-3.19328856517954,0.0014066230496413,0.0040942246084241,RP11-612L3.1,processed_pseudogene,UMUC1
28.4910983928972,-1.84533435833361,0.5778877376924,-3.19324020561905,0.001406858655224,0.0040944003015264,C2orf72,protein_coding,UMUC1
243.926534812154,-0.607665836290719,0.190335517374849,-3.19260348605339,0.0014099641192911,0.0041029270996534,RP11-116G8.4,antisense,UMUC1
37.0992334919294,4.83627542731628,1.51488899155199,3.19249493150092,0.0014104942012001,0.0041039584703411,SATB1,protein_coding,UMUC1
19.2846274880204,2.22041632372585,0.695625349660517,3.1919715473415,0.0014130525139258,0.004110444646489,RP11-114H23.2,lincRNA,UMUC1
815.229498676258,-0.324791232314518,0.101752694693908,-3.19196688885294,0.0014130753039119,0.004110444646489,TIMM8A,protein_coding,UMUC1
361.065095103215,-0.490096643731128,0.153619209365768,-3.19033437129731,0.0014210827118875,0.0041332225171841,ZRANB3,protein_coding,UMUC1
421.687650574894,0.445858242294203,0.139756967733665,3.19023981075402,0.0014215478053441,0.0041340606079239,PRSS16,protein_coding,UMUC1
1067.17530162754,-0.299720988585309,0.0939560860591181,-3.19001143147578,0.0014226716613964,0.0041368140257457,KLHL20,protein_coding,UMUC1
27.220493509065,-1.75885718018329,0.551429775335768,-3.18963040962436,0.0014245484960756,0.004141755980875,SLC16A6,protein_coding,UMUC1
599.723847519086,-0.380224839435314,0.119207921460304,-3.18959373485871,0.0014247292687457,0.0041417661608777,POLE2,protein_coding,UMUC1
519.200194101923,-0.39819182387154,0.124853770215607,-3.18926551584234,0.0014263480266661,0.0041459561203069,BACE1,protein_coding,UMUC1
73.7481585101435,-1.0054071420277,0.315255696368945,-3.18917993745326,0.0014267703731023,0.0041466678687851,RP11-875H7.4,antisense,UMUC1
590.170097392925,-0.371718104606585,0.116606403797291,-3.18780180591779,0.0014335876237126,0.0041659628408485,ZNF518B,protein_coding,UMUC1
4.10444572782627,5.52198609393902,1.73249375087836,3.18730505731373,0.0014360522603137,0.0041726060203917,SSTR3,protein_coding,UMUC1
2160.56921230393,0.242968519526218,0.076239097328035,3.18692807288621,0.001437925288706,0.0041775287795733,EBPL,protein_coding,UMUC1
6616.5974233853,-0.171983354374428,0.053966265855084,-3.18686778952349,0.0014382250123529,0.0041778800433437,POLD2,protein_coding,UMUC1
2511.07226219876,-0.272783973808528,0.0856099736082421,-3.18635741037381,0.001440764881838,0.00418473777962,MTIF2,protein_coding,UMUC1
85.9740900895757,1.03089974197256,0.323682974809379,3.18490567067875,0.0014480119949683,0.0042052644189484,RP11-490M8.1,lincRNA,UMUC1
4935.14939318886,-0.195229915481588,0.0613063572111618,-3.18449707930196,0.0014500577416838,0.0042106822118693,PEPD,protein_coding,UMUC1
4.0353850150094,5.50001539013068,1.7273024138671,3.18416471022997,0.0014517238208808,0.0042149963155287,RGS11,protein_coding,UMUC1
4.30595285879396,5.5955971795856,1.757367772463,3.18407863582431,0.0014521555768831,0.0042157260062496,ESRRB,protein_coding,UMUC1
6.15153913995756,5.10709598366933,1.60398075663592,3.18401325111942,0.0014524836308092,0.0042161544974812,HS3ST2,protein_coding,UMUC1
1221.3626491666,-0.284400170367806,0.0893240938552984,-3.18391329923282,0.0014529852502758,0.0042170866319805,MINPP1,protein_coding,UMUC1
1413.13934295705,-0.27247594329628,0.0855866261992954,-3.18362757589951,0.0014544200647512,0.0042207266666064,ATP6V0A1,protein_coding,UMUC1
4.08801680814454,5.51675157980169,1.73331392626177,3.18277693164311,0.0014586994725686,0.0042326197810597,RP11-106D4.2,sense_intronic,UMUC1
60.686704625541,-1.12204621465016,0.352568694355283,-3.18248963284152,0.001460147430396,0.0042362951153324,ZNF573,protein_coding,UMUC1
47.6846315489486,1.28121978624966,0.402598103013889,3.18237909383655,0.0014607048889385,0.0042373862708169,RP11-502I4.3,lincRNA,UMUC1
3075.49810138532,0.21491723215839,0.067560096136295,3.18112679598352,0.0014670340567963,0.004255218336808,WRNIP1,protein_coding,UMUC1
18662.048666954,0.129642889731468,0.0407593281731772,3.18069250750758,0.0014692348649095,0.0042610729125802,SERPINH1,protein_coding,UMUC1
37.3454393470634,4.90028791563417,1.54066395701242,3.18063383863186,0.0014695324095237,0.0042614068780082,ZFP92,protein_coding,UMUC1
707.309872098338,0.329839643560314,0.103704407098544,3.18057498990265,0.0014698309220653,0.0042617435670308,SLC25A15,protein_coding,UMUC1
14493.4007293928,-0.134936115757097,0.0424466002535943,-3.17896168246528,0.0014780362850189,0.0042850030727362,SON,protein_coding,UMUC1
323.893896617056,-0.499504066044774,0.157145539573523,-3.17860797958618,0.00147984086782,0.0042897024858247,RP11-713C5.1,sense_intronic,UMUC1
4.28155735240301,-5.52278866726406,1.73767282144782,-3.17826727741675,0.0014815810407693,0.004294214047455,CCL14,protein_coding,UMUC1
169.940775069831,0.725276233428068,0.228238647549813,3.17771000316578,0.0014844314436802,0.004301941980916,RP11-890B15.3,lincRNA,UMUC1
12.9667126909306,2.84563458232091,0.895684205084787,3.17705120417027,0.0014878076528582,0.004311191616195,AP000240.4,sense_intronic,UMUC1
3855.85567606989,0.178689699184091,0.0562461540726498,3.17692297598317,0.0014884656179223,0.0043125633304981,CIZ1,protein_coding,UMUC1
2008.71003498764,0.223993101592776,0.0705146099398964,3.17654882844418,0.0014903869781999,0.0043175947127913,SLC27A4,protein_coding,UMUC1
37.5635779413818,1.62355138694736,0.511246287351856,3.17567369605167,0.0014948899732537,0.0043301028186336,CTD-2269F5.1,antisense,UMUC1
920.146964737919,0.287128854916,0.0904225551904554,3.17541186832451,0.0014962396423521,0.0043334750221786,MYL6B,protein_coding,UMUC1
4.03386349920316,5.49949092685187,1.73195656659036,3.17530533555962,0.0014967891185157,0.004334529123079,RP11-348A11.4,antisense,UMUC1
4.52674579088715,-5.60486348053106,1.76568174711927,-3.17433393060526,0.0015018080275346,0.0043485243221363,RP11-66N24.6,lincRNA,UMUC1
4.24857517510192,-5.51277871648923,1.737004023278,-3.17372823701684,0.0015049452767003,0.0043570683326922,S100A12,protein_coding,UMUC1
537.92979305648,-0.378194709281974,0.11917220270796,-3.17351446636231,0.0015060539633931,0.0043597379259964,ARRB2,protein_coding,UMUC1
29.0818504494773,-1.68913505413541,0.532362194197183,-3.17290572573936,0.0015092152209233,0.004368347921414,AP001347.6,antisense,UMUC1
2151.85174291332,-0.24030538358721,0.0757583845170982,-3.17199720029636,0.0015139446652139,0.004381494259638,POLRMT,protein_coding,UMUC1
1911.08358577545,0.297009743568142,0.0936476833446139,3.17156530690862,0.0015161977252934,0.0043874713467619,ARHGEF4,protein_coding,UMUC1
4.18040491254878,5.55170756774317,1.75073511949502,3.17107225754659,0.0015187735934479,0.0043943809581819,COLGALT2,protein_coding,UMUC1
4.29347872986657,5.59173461451981,1.76339079688814,3.17101270143156,0.0015190850088448,0.0043947377596151,BEST2,protein_coding,UMUC1
10854.9534764926,-0.132852677537596,0.0418965717601162,-3.17096774166297,0.0015193201397713,0.0043948738078022,EXT1,protein_coding,UMUC1
1682.23495221302,0.256785796547899,0.0809864970509239,3.17072358848208,0.0015205975993132,0.0043980245494374,PISD,protein_coding,UMUC1
281.45518987329,-0.540742883706115,0.170559653117496,-3.17040328015679,0.0015222750186259,0.0044023311715777,PRPF40B,protein_coding,UMUC1
519.191644282883,0.381304670392711,0.120287129371151,3.16995402904811,0.0015246305689087,0.0044085976004931,ZFAND2B,protein_coding,UMUC1
1711.30123029236,-0.230663633564108,0.0727854460641124,-3.16909005903364,0.0015291700467731,0.0044211767074382,TAB1,protein_coding,UMUC1
21177.4440225584,-0.138066505184849,0.0435693129714247,-3.16889332809543,0.0015302054505615,0.0044236228838059,CCT3,protein_coding,UMUC1
205.492135975816,0.607709724226885,0.191820580411136,3.16811534468491,0.0015343063413318,0.0044349292785942,SMIM4,protein_coding,UMUC1
8.77993390150957,3.27614679823183,1.03412348671882,3.16804215386959,0.0015346926637831,0.0044351239133111,RP11-79P5.9,lincRNA,UMUC1
2754.096717559,-0.217729091151227,0.0687269519805612,-3.16803066157815,0.0015347533315836,0.0044351239133111,AMMECR1,protein_coding,UMUC1
52.6362876174134,1.26760654927137,0.400139845722378,3.16790882693259,0.0015353966324613,0.0044364341974804,RP3-470L14.1,processed_pseudogene,UMUC1
52.0100594652274,1.27721442503088,0.403203809772314,3.16766457576905,0.0015366870546357,0.004439613743602,KLHDC1,protein_coding,UMUC1
5295.1054679358,-0.199989539790117,0.0631376713907356,-3.16751529451341,0.0015374762256808,0.004441146431925,SEPT11,protein_coding,UMUC1
19.608031717748,-2.00386732280324,0.632642438421089,-3.16745637204543,0.0015377878203335,0.004441146431925,RP11-126L15.4,antisense,UMUC1
692.835034702401,0.337662327768005,0.106603617426276,3.16745656404692,0.001537786804894,0.004441146431925,FBXL6,protein_coding,UMUC1
259.689704491389,0.560948010482421,0.177243133600141,3.16485044632485,0.0015516268211143,0.0044805597637518,RPL36A,protein_coding,UMUC1
1086.18969305572,-0.328506307920363,0.103909198284207,-3.16147476204992,0.0015697242055921,0.0045317287289823,RPL15P3,processed_pseudogene,UMUC1
656.139035353608,-0.360670916376911,0.11408319370342,-3.1614728223207,0.0015697346603173,0.0045317287289823,HEXA,protein_coding,UMUC1
219.162123963739,-0.581406021726693,0.183915088935445,-3.16127417870955,0.0015708056463796,0.0045342603313583,RP11-446E9.1,processed_pseudogene,UMUC1
1182.36849409604,0.280859142363123,0.0888449074635161,3.16122949960252,0.0015710466262296,0.0045343957226966,RUNDC1,protein_coding,UMUC1
4.03690653081563,5.50051460303851,1.74002127399964,3.16117663917692,0.0015713317765453,0.0045346585507913,CELF4,protein_coding,UMUC1
2076.06707060411,-0.233303266893663,0.0738268410512648,-3.16014153621525,0.0015769251483756,0.0045502382569654,NAA30,protein_coding,UMUC1
2898.34893661504,-0.23535873040704,0.0744855958235671,-3.15978851756158,0.0015788369386266,0.0045551921751139,SCAMP4,protein_coding,UMUC1
117.667202906616,0.87448043303169,0.276778734127515,3.15949285550532,0.0015804397531265,0.0045592535364918,TRAF1,protein_coding,UMUC1
4.50847109936469,5.66056141494467,1.79179213565201,3.15916188173516,0.0015822357731258,0.0045638711855941,C10orf90,protein_coding,UMUC1
960.549536479038,0.292094136700362,0.0924654351204184,3.15895487129829,0.0015833600645161,0.004565986737516,SECISBP2,protein_coding,UMUC1
