baseMean	log2FoldChange	lfcSE	pvalue	padj	GeneSymbol	gene_type
ENSG00000135423.12	23.5476575822821	0.754054888952158	0.457187906321463	0.0408553177781979	0.0877090918612493	GLS2	protein_coding
ENSG00000130772.13	421.266009738818	-0.253927762189628	0.12658394117172	0.0408706367171793	0.0877342977275632	MED18	protein_coding
ENSG00000207750.1	5.16979972946661	-1.03563548167745	1.11042384988001	0.0409234662700664	0.0878400136912026	MIR553	miRNA
ENSG00000251497.2	8.29905481481501	-0.95614806069	0.729501185551404	0.0409440325583124	0.0878764658522869	RP11-197N18.7	lincRNA
ENSG00000143224.17	410.351600559987	0.229499765090369	0.113831282558127	0.0409492135601871	0.0878798937256562	PPOX	protein_coding
ENSG00000125846.15	796.121787338271	-0.183480897073105	0.0906034501363652	0.0409677104718854	0.0879118953777109	ZNF133	protein_coding
ENSG00000184709.7	43.4129111171147	0.566735512551697	0.308851921358983	0.0410019447548006	0.087977659024542	LRRC26	protein_coding
ENSG00000124444.15	409.088228220873	0.266890152966257	0.133255228350401	0.0410176421371576	0.0880036401124544	ZNF576	protein_coding
ENSG00000243155.1	76.0115604972636	0.458832183819545	0.239724817268235	0.0410954625353869	0.0881628903613493	RP11-46A10.5	antisense
ENSG00000233854.1	6.2471724750389	1.01478530432876	1.06139829613687	0.0411104766460692	0.0881873849915372	AC011292.2	antisense
ENSG00000234769.7	81.0034182113667	-0.484049346790954	0.25562440010118	0.0411583324479841	0.0882823189255613	WASH4P	unprocessed_pseudogene
ENSG00000198276.15	1053.03765669523	-0.17729010078695	0.0876102249358241	0.0411706063709134	0.0883009217896586	UCKL1	protein_coding
ENSG00000158604.14	3176.45948519658	-0.13697465712081	0.0674025469240788	0.0411849885967521	0.0883240428005036	TMED4	protein_coding
ENSG00000270361.1	5.59935912775479	1.00749633967304	1.1448330965748	0.0412040453642083	0.0883571837670092	RP11-307C12.13	lincRNA
ENSG00000083544.13	777.099106174082	-0.193556500812974	0.0958148299064557	0.041209362082369	0.0883608576094587	TDRD3	protein_coding
ENSG00000263766.5	13.23389016521	0.867847856140379	0.591495300208998	0.0412191779229866	0.0883741769563307	RP11-580I16.2	antisense
ENSG00000222046.2	15.2353350079529	-0.836426788997652	0.554796811662025	0.0412551412994808	0.088435817799158	DCDC2B	protein_coding
ENSG00000278009.1	15.6963517818711	0.826887959352076	0.538822144286759	0.0412536275102995	0.088435817799158	RP11-649E7.8	unprocessed_pseudogene
ENSG00000124334.17	353.492017512602	0.279022102342846	0.139530965183399	0.0412687282759949	0.0884572103195517	IL9R	protein_coding
ENSG00000170310.14	521.633186486045	-0.211691508245375	0.105089878261562	0.0412742433759816	0.0884612989968049	STX8	protein_coding
ENSG00000268743.1	9.37420562072414	-0.92148194691459	0.668621812644938	0.0412985512380359	0.088505661152585	CTD-2538G9.5	sense_intronic
ENSG00000176834.13	2065.03472876602	0.154198660463419	0.0759793054577764	0.0413250179032111	0.0885546416153665	VSIG10	protein_coding
ENSG00000207870.1	3.09036141254857	1.02804148431111	1.42945653464063	0.041330202758943	0.0885580130943761	MIR221	miRNA
ENSG00000258017.1	13.4421569323511	0.903246807040448	0.653920834574338	0.0413685365526229	0.0886324058372099	RP11-386G11.10	antisense
ENSG00000151327.12	1212.12460506005	0.185479746612385	0.0917775144006526	0.0414124762668594	0.0887187952594495	FAM177A1	protein_coding
ENSG00000171757.15	7.52407407487629	0.988236372259665	0.778370432320361	0.0414475587476944	0.088786196213175	LRRC34	protein_coding
ENSG00000231625.4	5.35496635061153	1.01919048110821	1.11833442539456	0.0414777721149868	0.088843156012543	CTD-2104P17.1	transcribed_unprocessed_pseudogene
ENSG00000196860.7	11.0858140895022	0.887939457531809	0.618710984638201	0.0414978791279523	0.0888784604853279	TOMM20L	protein_coding
ENSG00000140274.13	4.98227765641842	-1.03808192846588	1.07611594473731	0.0416015838531241	0.0890927893154984	DUOXA2	protein_coding
ENSG00000171346.15	350.151806465965	0.244004461165293	0.121740561129688	0.0416139142926764	0.089111413184064	KRT15	protein_coding
ENSG00000280335.1	5.92279969402317	-1.02064544441085	1.09494637352213	0.0416449054975667	0.089169990194362	RP11-15F12.6	TEC
ENSG00000168779.19	13.0849487063415	0.883460494041418	0.619281046585845	0.0416790119251691	0.0892274359539962	SHOX2	protein_coding
ENSG00000213214.4	355.602780296216	0.249301806606463	0.124356553804645	0.0416770543734072	0.0892274359539962	ARHGEF35	protein_coding
ENSG00000076513.16	1151.24620429125	0.166531797978796	0.0823491183257254	0.0417642768137936	0.0894021677652582	ANKRD13A	protein_coding
ENSG00000104442.9	2253.70132881569	0.145927971298184	0.0719744347499258	0.0417682850881557	0.0894029433176211	ARMC1	protein_coding
ENSG00000154198.14	6.68008024593696	1.02097209951022	0.868547941907676	0.0417747492933958	0.0894089750740472	RP4-732G19.2	transcribed_unprocessed_pseudogene
ENSG00000205592.14	9.89566411721404	0.939639656933621	0.703609184847651	0.041792620610514	0.0894394178731378	MUC19	protein_coding
ENSG00000162641.18	7.54045513551397	0.986297253467283	0.781472227472348	0.0418486746603846	0.0895479483621199	AKNAD1	protein_coding
ENSG00000236242.1	2.91900067066315	-0.928828966066353	1.36809057439083	0.0418506377484562	0.0895479483621199	RP11-54H7.3	antisense
ENSG00000268117.1	6.86058089141886	1.02889877871346	0.993933181755205	0.0419238114765686	0.0896966914943669	VN1R84P	unprocessed_pseudogene
ENSG00000125843.10	805.900595145577	-0.185609129262916	0.0921445878273894	0.0419515426354022	0.08974819202257	AP5S1	protein_coding
ENSG00000170266.15	2787.33180783167	0.134921783147	0.0666299474432829	0.0419684628473974	0.0897765574004215	GLB1	protein_coding
ENSG00000271857.1	35.3153087014224	0.601634547651893	0.335906182385361	0.0419789392584327	0.089791134818216	RP1-244F24.1	antisense
ENSG00000272572.1	11.7514608940383	0.888279923302316	0.625453222904033	0.0420020988819156	0.0898328361695117	RP11-179B2.2	antisense
ENSG00000279253.1	22.8446597720701	0.712034046332015	0.424933785385363	0.0420736059162221	0.0899779252286484	RP4-614O4.13	TEC
ENSG00000187866.8	540.955186946134	-0.228748217803373	0.114203437419884	0.0420839114279854	0.0899921158215427	FAM122A	protein_coding
ENSG00000138642.14	143.264307863655	0.363641093382315	0.185741417774898	0.0421085275328483	0.0900369030025265	HERC6	protein_coding
ENSG00000178467.17	837.990601422157	-0.17767712207827	0.0882296598852289	0.0421205272974672	0.0900547083321295	P4HTM	protein_coding
ENSG00000215720.4	5.54164877217312	-1.02632467137538	1.03504810329407	0.0421501503650601	0.0901101863209798	RP1-21O18.3	processed_pseudogene
ENSG00000101335.9	99.1339751392946	-0.407217322318193	0.211232234818448	0.0421922439005614	0.0901923121511347	MYL9	protein_coding
ENSG00000280420.1	4.32590431554578	1.0390783951436	1.16836863928756	0.0422231423100898	0.0902441914202127	AC005355.3	TEC
ENSG00000272841.1	39.6567891190423	0.625152428175749	0.35305611683481	0.0422238737475674	0.0902441914202127	RP3-428L16.2	antisense
ENSG00000250081.1	11.2442138521996	0.912928293261808	0.653075330739724	0.0422599788233035	0.0903134862058764	CTD-2116N20.1	lincRNA
ENSG00000175611.11	109.336424391671	0.390841274022128	0.201808938482998	0.0422702250596166	0.0903275109966761	LINC00476	lincRNA
ENSG00000267023.5	236.812551273535	-0.312513517502857	0.158336597810862	0.0422995141143028	0.0903793715753662	LRRC37A16P	transcribed_unprocessed_pseudogene
ENSG00000228492.2	23.979229684157	-0.712625942435931	0.430163137446473	0.0423018656486472	0.0903793715753662	RP3-368A4.3	processed_pseudogene
ENSG00000207110.1	12.3734749900301	-0.900228415068633	0.653096274977403	0.0424387811125874	0.0906639964856034	RNU1-106P	snRNA
ENSG00000137825.10	112.496149423979	0.383834543226916	0.197814811214256	0.0425184707184505	0.0908263281197948	ITPKA	protein_coding
ENSG00000266053.2	29.603305220161	-0.669792449042427	0.391761464486189	0.0425310777473354	0.0908453447249487	RP11-143J12.2	antisense
ENSG00000283154.2	65.0227020053776	-0.467573276718545	0.248117193173593	0.0426062599606106	0.0909980054432655	IQCJ-SCHIP1	protein_coding
ENSG00000279765.3	16.2835389753445	-0.783097835368613	0.500245766647256	0.0426593168411754	0.0911033886311149	RP11-437B10.1	protein_coding
ENSG00000206601.1	2.06829088872387	-0.671202945099856	1.09111011675299	0.0426804656865885	0.091140616485312	RNU6-431P	snRNA
ENSG00000276214.1	3.27903818707759	-1.01338463143649	1.2914313194038	0.0427186741462939	0.0912142640840538	CTD-2146O16.1	processed_pseudogene
ENSG00000270765.5	5.32969793304863	1.0363057896773	1.01521467933885	0.0427667120229983	0.0913088851124023	GAS2L2	protein_coding
ENSG00000225982.1	20.6944422583091	0.747595286111837	0.462780144579729	0.0428053769662487	0.0913834797657482	RP11-538D16.3	lincRNA
ENSG00000102312.21	468.094866882089	-0.221168426444275	0.110780124804495	0.0428538473549775	0.0914789928607472	PORCN	protein_coding
ENSG00000146282.17	1036.86487312794	0.167314217278571	0.0832564405847731	0.0428627280023277	0.0914879789667191	RARS2	protein_coding
ENSG00000147454.13	574.713869731824	-0.209691056429261	0.104861388609069	0.0428655189571647	0.0914879789667191	SLC25A37	protein_coding
ENSG00000127589.4	42.5145808497792	0.558336472924127	0.307060412240331	0.0428857948307051	0.0915232876452323	TUBBP1	transcribed_processed_pseudogene
ENSG00000076706.16	2.24242131198368	0.698399466364314	1.09925104973706	0.0429057669421128	0.0915579419708944	MCAM	protein_coding
ENSG00000230140.5	6.69149886927789	-0.991147716054586	0.858932394559626	0.0429105065135566	0.0915600879062757	AC016738.3	antisense
ENSG00000100462.15	2180.76986301749	-0.152051947283904	0.0756104047694826	0.0429210062555586	0.0915745231351739	PRMT5	protein_coding
ENSG00000253598.1	32.2958246053616	-0.625373005228345	0.358075600148316	0.0429493582066648	0.0916270412898579	SLC10A5	protein_coding
ENSG00000018625.14	1.58616044982884	-0.431345842173963	0.87687666525571	0.0429615588263402	0.0916371245633861	ATP1A2	protein_coding
ENSG00000131504.16	8854.52814120866	0.145164332018839	0.0720727818897659	0.0429604188560475	0.0916371245633861	DIAPH1	protein_coding
ENSG00000255455.2	60.0193011193675	0.517580872599419	0.280499970845295	0.0429896581530396	0.0916890847673901	RP11-890B15.3	lincRNA
ENSG00000224616.1	12.3854278150114	0.916498145406137	0.692416825811154	0.0429957303639843	0.0916940602065802	RP11-305E17.6	antisense
ENSG00000232046.6	3.57819892336197	-0.948662607546901	1.25547454394554	0.0430638866905501	0.0918314258230263	AC007392.3	lincRNA
ENSG00000222365.1	66.206551653806	-0.510687913317035	0.276115196341493	0.0431953507485366	0.0921037561482491	SNORD12B	snoRNA
ENSG00000278765.1	30.51120564515	0.641162555822972	0.369543927504997	0.0432100003225086	0.0921269818196881	RP5-890E16.5	lincRNA
ENSG00000244005.12	1090.26381585519	-0.164863307747312	0.082186987528022	0.043236345461098	0.092175137111075	NFS1	protein_coding
ENSG00000157152.16	3.92900425280319	-1.00012290529702	1.22325030789861	0.0432526829148584	0.0922019506002992	SYN2	protein_coding
ENSG00000237037.9	64.3698008984842	0.523465053235558	0.284783613855322	0.0432648570756086	0.0922198852878127	RP4-669P10.18	processed_transcript
ENSG00000143199.17	3.45313222884355	-0.962764750579059	1.28346273780843	0.0432735609986439	0.0922238457382173	ADCY10	protein_coding
ENSG00000134780.9	244.234431232748	0.320497716456917	0.163185691074362	0.0432742371462799	0.0922238457382173	DAGLA	protein_coding
ENSG00000103266.10	999.023890848432	0.196100861402708	0.0980559874259998	0.043296073052292	0.0922605935262401	STUB1	protein_coding
ENSG00000070731.10	607.606825009776	0.194463950351882	0.0971973706038946	0.0432990053545929	0.0922605935262401	ST6GALNAC2	protein_coding
ENSG00000188649.13	10.4458775982612	0.909476339394401	0.661960817892971	0.0433751874038199	0.0924148901146118	CC2D2B	protein_coding
ENSG00000188566.13	828.749836914787	0.189425922867729	0.0945501933955257	0.043405144642789	0.0924706821707932	NDOR1	protein_coding
ENSG00000188985.6	22.9942457804065	0.697839970825884	0.417880057874428	0.0434755425468987	0.0926126121790029	DHFRP1	processed_pseudogene
ENSG00000253683.1	12.7103411801897	0.84427507369822	0.571692958353715	0.0435219127224641	0.092695285491839	CTB-79E8.3	processed_pseudogene
ENSG00000258682.1	26.5043679361081	-0.657861058387627	0.385441877186765	0.0435208497732057	0.092695285491839	CTD-2002H8.2	sense_overlapping
ENSG00000182934.11	5991.21931526811	0.11816676777235	0.0586935692834613	0.0435329118261829	0.0927106592747812	SRPRA	protein_coding
ENSG00000273356.1	3.83418504495047	0.979937859433329	1.25685971903003	0.0435605313024474	0.0927614231929928	RP11-804H8.6	lincRNA
ENSG00000104980.7	1841.36003630789	-0.151789925660272	0.0757734015154102	0.043564592062726	0.0927620147594741	TIMM44	protein_coding
ENSG00000101199.12	2668.48847595315	-0.14803199319489	0.0740100864176668	0.0436130881929681	0.0928572141686003	ARFGAP1	protein_coding
ENSG00000272505.1	7.12317771643537	0.998779924576883	0.894810438331328	0.0436244873408883	0.0928734202193021	RP11-981G7.6	lincRNA
ENSG00000160746.12	1421.60304311423	-0.151706167203	0.0757524959928186	0.0436337719892556	0.0928851222283651	ANO10	protein_coding
ENSG00000275413.1	17.2279956731421	-0.79005592081274	0.512827384785331	0.0436626587934579	0.0929304796696799	CTC-529I10.1	antisense
ENSG00000142549.9	3.20842495148099	0.945087407406601	1.3096522113447	0.0436596709142522	0.0929304796696799	IGLON5	protein_coding
ENSG00000250698.1	2.08695572968381	-0.651976542917059	1.06882297049007	0.0436811034403933	0.0929536004045722	RP11-392B6.1	antisense
ENSG00000228727.8	6.24024485813466	1.00741947161551	0.890508138042269	0.0436807365458012	0.0929536004045722	SAPCD1	protein_coding
ENSG00000089199.9	4.32232452934382	1.00722605160008	1.27045960936523	0.0437167740470726	0.0930214349538586	CHGB	protein_coding
ENSG00000219545.11	398.6182679008	-0.250909592423083	0.126753762796786	0.0437579141790802	0.093100894888089	UMAD1	protein_coding
ENSG00000185215.8	16152.7672293236	-0.113387403757986	0.0554914682925206	0.0438591496563638	0.0933081909355975	TNFAIP2	protein_coding
ENSG00000127947.15	2129.89729804647	0.165558790652559	0.0826642640066764	0.0438641088094072	0.0933106456246615	PTPN12	protein_coding
ENSG00000260500.1	3.24583054071047	0.929505379375309	1.30106768336919	0.0438837590380933	0.0933443490087687	CTD-3193O13.1	antisense
ENSG00000124006.14	1488.72235009884	0.156691758552551	0.0782649200913502	0.043889740113825	0.0933489736604304	OBSL1	protein_coding
ENSG00000174125.7	9.85512665978855	-0.912240481094691	0.680513811212421	0.0438980135159615	0.0933584726300861	TLR1	protein_coding
ENSG00000213937.3	211.129644886944	0.320014844496473	0.163470713160455	0.0439166988419915	0.0933901112049668	CLDN9	protein_coding
ENSG00000234432.4	87.6546145616666	0.420723744047292	0.220517081212905	0.0439272066402333	0.0934043560549047	RP11-1275H24.1	lincRNA
ENSG00000250321.1	18.7137801817252	-0.810684600775075	0.541689089902022	0.0439560972354181	0.0934336941831069	RP11-478C6.4	processed_pseudogene
ENSG00000006530.15	914.180583203421	0.172483257959651	0.0862704229499635	0.0439536723986622	0.0934336941831069	AGK	protein_coding
ENSG00000228960.6	12.7945454539074	0.853629997261466	0.586377693031844	0.0439562455077819	0.0934336941831069	OR2A9P	transcribed_unprocessed_pseudogene
ENSG00000166147.13	25.4525740305412	0.696820254835204	0.416406254130138	0.0439531896962895	0.0934336941831069	FBN1	protein_coding
ENSG00000132792.18	1841.11828139707	0.15957142777194	0.0797446039387672	0.0439735545048156	0.0934623845031277	CTNNBL1	protein_coding
ENSG00000268941.2	3.10912492426593	0.960998657287795	1.35136726963936	0.0439903738540955	0.0934900292317799	RP5-907D15.4	lincRNA
ENSG00000229625.3	1.53415933054347	-0.437960163530601	0.881208082647395	0.043995219413401	0.093492224216657	RP11-44N12.2	lincRNA
ENSG00000114354.13	4789.161631412	-0.133706049104764	0.0667390193931285	0.0440056475450079	0.0934981789663928	TFG	protein_coding
ENSG00000226180.3	44.4953956531314	0.671817275086417	0.396768587116252	0.0440037399491861	0.0934981789663928	RP11-278A23.1	lincRNA
ENSG00000275491.1	3.71546153294852	-0.885722736765537	1.26183149323481	0.0440095335996896	0.093498334205336	RP5-1009E24.8	lincRNA
ENSG00000215283.3	1.52890144246782	0.486130881186869	0.92048168088413	0.0440305534940683	0.0935348871374902	RP11-84P7.1	processed_pseudogene
ENSG00000102038.15	2138.13356789364	0.175229220247141	0.0876646478037776	0.0440593605725453	0.0935879747573963	SMARCA1	protein_coding
ENSG00000114349.9	1.5007827891466	0.492180074905067	0.925718536638141	0.0440924286519957	0.0936501033326624	GNAT1	protein_coding
ENSG00000090512.11	2.205053676409	0.700624554172049	1.10478243622211	0.0441183274075187	0.0936969951809947	FETUB	protein_coding
ENSG00000236646.1	3.40178314761896	-0.96540136763452	1.24632266780254	0.0441322953979655	0.093718542950854	HBXIPL	processed_pseudogene
ENSG00000259924.1	11.2388939880444	-0.878082635841669	0.631430523794241	0.0441475508265009	0.0937428207323023	RP11-16E23.4	processed_pseudogene
ENSG00000151640.12	176.704437095876	0.335687535196872	0.172413377658752	0.0441557459748572	0.0937521038227963	DPYSL4	protein_coding
ENSG00000130844.16	838.526031813157	0.185775674076469	0.0931661985208022	0.0441964619309128	0.0938304279660531	ZNF331	protein_coding
ENSG00000178999.12	2245.74592950595	0.177877064274379	0.0891538884464352	0.0442206662855156	0.0938736869523961	AURKB	protein_coding
ENSG00000267582.1	8.14639405893799	-0.976108716158898	0.876125169854148	0.0442779626464263	0.0939871816181631	CTD-3252C9.2	antisense
ENSG00000229647.1	9.39009965675321	0.918121848752514	0.696545802067246	0.0442902528274668	0.0940051319641923	AC007879.7	lincRNA
ENSG00000009830.11	995.665080852458	0.180809438112216	0.0906224162390903	0.044346372457094	0.0941160982361436	POMT2	protein_coding
ENSG00000134533.6	14.6822104331021	0.859598815296868	0.595691031077494	0.0443556659455957	0.0941276750023324	RERG	protein_coding
ENSG00000106803.9	2301.03862531168	-0.148754776679414	0.0744708751289093	0.0444004180383984	0.094214490370333	SEC61B	protein_coding
ENSG00000234969.1	5.60862108525205	-0.99481697745856	1.00376564389971	0.0444363703303192	0.0942826197862557	RP13-33H18.1	processed_pseudogene
ENSG00000127720.7	96.1675658150088	0.425273473792044	0.224168827721459	0.0444472028604492	0.0942974443105273	METTL25	protein_coding
ENSG00000110958.15	13404.6752921507	0.149995884378347	0.0748938870546017	0.0444623138251148	0.0943213424436058	PTGES3	protein_coding
ENSG00000179761.11	7.82499955199573	0.966361715189895	0.828850917277451	0.0444981349182876	0.0943891666376583	PIPOX	protein_coding
ENSG00000167771.5	27.2281563584679	0.68334837387715	0.405988300691326	0.0445020600999501	0.0943893275418109	RCOR2	protein_coding
ENSG00000102763.17	1539.1070158153	-0.177463471345021	0.0891202178578745	0.0445740966283706	0.0945339407908904	VWA8	protein_coding
ENSG00000179914.4	5.37112381786966	-0.99673240255733	0.969257677711117	0.0445923951148869	0.0945645698012749	ITLN1	protein_coding
ENSG00000062725.9	1329.76373796286	-0.180187042165809	0.0905473326050305	0.0446077489375915	0.0945889494723869	APPBP2	protein_coding
ENSG00000253229.1	3.52041886990037	-0.918748162779944	1.2664934218273	0.044613777555376	0.0945935529126999	RP11-410F13.1	processed_pseudogene
ENSG00000112992.16	2350.5357576712	-0.162631727859206	0.0815990448838597	0.0446583584519998	0.0946751364713009	NNT	protein_coding
ENSG00000198064.13	40.8446407851906	0.674635130388248	0.402339853921906	0.0446599773077581	0.0946751364713009	RP11-347C12.1	protein_coding
ENSG00000236698.1	47.8482736380774	0.532467435505606	0.292393854875121	0.0447023680241626	0.0947549087370293	EIF1AP1	processed_pseudogene
ENSG00000205018.2	2.95012466229633	0.996256836100583	1.36366037125737	0.0447053358010967	0.0947549087370293	RP11-830F9.6	antisense
ENSG00000140992.18	1745.1867173648	0.159534057761783	0.0799586309894992	0.0447485612824412	0.0948383294042127	PDPK1	protein_coding
ENSG00000278570.4	14.181366824605	0.816095993405589	0.546068031797888	0.0447726978604997	0.094864885875513	NR2E3	protein_coding
ENSG00000257267.3	915.97397225453	0.179808654007018	0.0903421855770594	0.0447694124991949	0.094864885875513	ZNF271P	transcribed_unitary_pseudogene
ENSG00000200792.1	2.88740999556362	-0.879617389143078	1.29332291555653	0.0447681183290244	0.094864885875513	SNORA80A	snoRNA
ENSG00000124575.6	8.74666438581959	0.961908224671799	0.833195277391862	0.0448202469138272	0.0949574282507308	HIST1H1D	protein_coding
ENSG00000236708.1	2.24003886090399	0.674878121699231	1.08015062515126	0.0448285154079408	0.0949667409346106	AC073316.1	antisense
ENSG00000213445.9	268.076545609115	-0.332469884101057	0.171707456805424	0.0448691305602427	0.0950417193248769	SIPA1	protein_coding
ENSG00000166263.13	367.863107448928	0.252504589835904	0.128004694008972	0.0448716603981934	0.0950417193248769	STXBP4	protein_coding
ENSG00000271204.1	10.3628116499573	-0.896467709424652	0.661682751342778	0.0448995219438013	0.0950843058626782	RP11-138A9.1	lincRNA
ENSG00000230922.1	3.34883627980026	0.871947786607244	1.2777975654134	0.0448989426964919	0.0950843058626782	RP4-753M9.1	sense_intronic
ENSG00000253030.1	4.67710314406385	-0.969662927188104	1.14645821166848	0.0449830265605365	0.0952529183325488	MIR2116	miRNA
ENSG00000277170.1	8.7254406266597	0.933102292353536	0.72675656971604	0.0449940029246367	0.0952679341779653	RP11-295D4.4	sense_intronic
ENSG00000254732.1	19.5396022355975	-0.752171888437508	0.478258029141979	0.0450021951145172	0.0952770528754168	RP11-691N7.6	protein_coding
ENSG00000230074.1	11.079069462332	-0.904163951619246	0.690726140552196	0.0450513017539747	0.095372785142814	RP11-195F19.9	antisense
ENSG00000100055.20	14.0583063559352	-0.819056189151991	0.551792500434428	0.0450669572158875	0.0953976914615657	CYTH4	protein_coding
ENSG00000236801.1	10.4341188472031	0.886522165021697	0.642613034888307	0.0451644932366491	0.0955959032072397	RP11-373A9.1	processed_pseudogene
ENSG00000160051.11	201.303760751326	0.306165501807632	0.157203235596611	0.0452391380014095	0.0957456329132196	IQCC	protein_coding
ENSG00000271826.5	16.2584243461019	-0.766415802188601	0.492476027198721	0.0452584534602683	0.0957782460774349	RP1-93I3.1	antisense
ENSG00000248409.2	2.99569715167362	0.951938978031085	1.38460173278128	0.0452688039171203	0.0957918830558947	KB-1269D1.8	unprocessed_pseudogene
ENSG00000215914.4	3.18969939341843	0.907211580144217	1.29786983702022	0.0452934881061581	0.0958110439830143	MMP23A	unprocessed_pseudogene
ENSG00000277619.1	1.64811366412825	0.45017650685566	0.889529693099312	0.0452902686658111	0.0958110439830143	CTC-276P9.4	antisense
ENSG00000138308.5	1.64811366412825	0.45017650685566	0.889529693099312	0.0452902686658111	0.0958110439830143	PLA2G12B	protein_coding
ENSG00000261098.1	66.1845178316366	-0.489421302722754	0.265488718861134	0.0452882269286377	0.0958110439830143	RP11-819C21.1	lincRNA
ENSG00000168675.18	5.14513604690454	1.0146368917686	0.992009811480381	0.0453641302738463	0.0959521986064854	LDLRAD4	protein_coding
ENSG00000080189.14	1897.04318846455	0.139620717610166	0.0701191508946854	0.0453982458301488	0.0960160760739243	SLC35C2	protein_coding
ENSG00000091262.15	36.3676181629181	0.59638264263066	0.340839257704723	0.0454182720227205	0.0960501464656429	ABCC6	protein_coding
ENSG00000235872.2	33.6769569895094	-0.658933126518973	0.392205881750095	0.0454594353032572	0.0961289076467031	RP11-335O4.3	antisense
ENSG00000273143.1	12.6357445071537	0.857203406023763	0.612132761375765	0.0455091981612424	0.0962258384161271	RP11-525A16.4	lincRNA
ENSG00000128274.16	2996.75002617039	-0.138678772132133	0.0697540718888969	0.0455508103942767	0.0963055200619124	A4GALT	protein_coding
ENSG00000272161.1	2.2050157227542	0.668974645199979	1.06224900108994	0.0455718416993688	0.0963416786197277	RP4-713A8.1	sense_intronic
ENSG00000220161.4	8.37917832396048	0.949221082758536	0.776436629120106	0.0455876608972089	0.0963668131776257	RP1-37N7.3	lincRNA
ENSG00000225163.4	12.3540979554002	0.854706650905091	0.606362359916171	0.0456551942663379	0.0964986989307896	AL133168.2	sense_overlapping
ENSG00000273759.1	14.6090600348442	-0.81054947252877	0.543898543260151	0.0456579219850341	0.0964986989307896	RP4-563E14.1	lincRNA
ENSG00000221926.11	1508.93730606864	0.153728174559915	0.0774259492715103	0.04573829866198	0.0966602448927355	TRIM16	protein_coding
ENSG00000130731.15	1420.52681490901	-0.179208825263876	0.0906060844718249	0.0457522562281471	0.0966814094252323	C16orf13	protein_coding
ENSG00000234500.1	9.30059666687419	0.93568373931763	0.725997497668278	0.0457902750043036	0.096753410890179	GS1-124K5.10	unprocessed_pseudogene
ENSG00000284138.1	12.8399695246303	-0.873834651431662	0.639838391233424	0.0458905442702667	0.0969562697221772	RP5-848E13.5	processed_pseudogene
ENSG00000253047.1	7.0808996815422	-0.970879651037165	1.0137436504765	0.045894189578945	0.0969562697221772	RF00561	snoRNA
ENSG00000174365.19	335.824797124466	0.275855054068269	0.141297072909163	0.0459501703497451	0.0970661722214075	SNHG11	processed_transcript
ENSG00000226756.1	4.001965922846	1.02137012152581	1.12327871210435	0.0459723470145205	0.0971046533847064	AC007365.3	lincRNA
ENSG00000168883.19	2748.23236571413	-0.151109297880661	0.076234337131956	0.0459815230833928	0.0971156698990418	USP39	protein_coding
ENSG00000166477.12	1388.08378660345	-0.147250558616408	0.0743400655758004	0.0459859719134219	0.0971167011703573	LEO1	protein_coding
ENSG00000083123.14	592.621871915653	-0.215453236956447	0.109439375061222	0.0460260197580154	0.097192906517938	BCKDHB	protein_coding
ENSG00000272138.1	5.52385587099025	-0.985210607648833	1.02349874108102	0.0460370553509915	0.0972078389960959	RP11-27N21.3	lincRNA
ENSG00000072110.13	6853.62520892931	-0.141414499450763	0.0713983568402898	0.0461004662917787	0.0973333506062258	ACTN1	protein_coding
ENSG00000214174.8	179.827879111723	-0.317474716210058	0.164354125971844	0.0461178482523071	0.0973616665514268	AMZ2P1	transcribed_unprocessed_pseudogene
ENSG00000268006.1	28.5687378798083	0.693062158374058	0.423280594310132	0.0461474927101888	0.0974158633562792	PTOV1-AS1	antisense
ENSG00000136699.19	3512.17565681051	0.136833591355323	0.0689346562657083	0.0461829122965796	0.0974822408904562	SMPD4	protein_coding
ENSG00000273038.2	86.6787071449843	0.421153049894668	0.223492863435988	0.0462115412155714	0.0975342745865921	RP11-479G22.8	lincRNA
ENSG00000272842.1	10.8404594105851	-0.904778535934868	0.686746341483874	0.0462525955891556	0.0976041218968748	RP11-513M16.7	antisense
ENSG00000270179.1	3.05886940820647	0.911042691256747	1.3441152169371	0.0462494261607886	0.0976041218968748	RP11-159N11.4	sense_intronic
ENSG00000218976.2	3.28971819454973	-0.947592789473142	1.24178457447644	0.04625735537144	0.0976057663766526	RP11-528A10.1	unprocessed_pseudogene
ENSG00000251682.1	2.01632772309331	-0.634324729028822	1.03501541378585	0.0462764946127004	0.0976354601751262	RP11-631M6.3	processed_pseudogene
ENSG00000184347.14	1971.01298058244	-0.188128662347247	0.095372373393994	0.0462793912815746	0.0976354601751262	SLIT3	protein_coding
ENSG00000101307.15	10.4699154576189	0.888353575393207	0.666904415106457	0.0463543656344927	0.0977852202102027	SIRPB1	protein_coding
ENSG00000260015.1	2.20273194243193	0.66799085197703	1.06660519632982	0.0464149548764694	0.0979046114860995	RP11-510M2.5	sense_intronic
ENSG00000160256.12	579.102644589396	-0.201528860520269	0.102403758334136	0.0464208734533683	0.0979086734861556	FAM207A	protein_coding
ENSG00000064703.11	1425.46387546101	-0.146788254384109	0.0741941117000093	0.0464306795217613	0.0979125122594693	DDX20	protein_coding
ENSG00000272716.1	12.5766700528857	0.841603517223199	0.591078588847016	0.0464305827290083	0.0979125122594693	RP11-563N4.1	lincRNA
