gene_id,gene_name,gene_biotype,BBN963_MP1_rep_1_cpm,BBN963_MP1_rep_1_count,BBN963_MP1_rep_2_cpm,BBN963_MP1_rep_2_count,BBN963_MP1_rep_3_cpm,BBN963_MP1_rep_3_count,UPPL1541_PARENTAL_rep_1_cpm,UPPL1541_PARENTAL_rep_1_count,UPPL1541_PARENTAL_rep_2_cpm,UPPL1541_PARENTAL_rep_2_count,UPPL1541_PARENTAL_rep_3_cpm,UPPL1541_PARENTAL_rep_3_count,UPPL1541_MP1_rep_1_cpm,UPPL1541_MP1_rep_1_count,UPPL1541_MP1_rep_2_cpm,UPPL1541_MP1_rep_2_count,UPPL1541_MP1_rep_3_cpm,UPPL1541_MP1_rep_3_count,BBN963_PARENTAL_rep_1_cpm,BBN963_PARENTAL_rep_1_count,BBN963_PARENTAL_rep_2_cpm,BBN963_PARENTAL_rep_2_count,BBN963_PARENTAL_rep_3_cpm,BBN963_PARENTAL_rep_3_count
ENSMUSG00000000001,Gnai3,protein_coding,153.70158996639879,1275.0,147.27334848612952,1300.0,139.08027163199046,1181.0,124.49721410688763,1143.0,121.86072352753719,1186.0,115.2730666851916,1105.0,145.36743391696095,1189.0,136.91040507769534,1276.0,138.87564780988058,1234.0,171.23845131700003,1680.0,166.8148726976267,1566.0,157.61806031657704,1378.0
ENSMUSG00000000003,Pbsn,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000028,Cdc45,protein_coding,35.08012759233102,291.0,40.33024004697086,356.0,32.38532997357949,275.0,46.945143727094106,431.0,39.712621959016126,386.5,39.01549949344946,374.0,31.90992451835728,261.0,30.043035596986435,280.0,31.39895116609131,279.0,36.89780915282977,362.0,36.0047426384405,338.0,35.00081745781754,306.0
ENSMUSG00000000031,H19,lncRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.326764341487894,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000037,Scml2,protein_coding,0.12055026664031278,1.0,0.11328719114317656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10431951736216434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20385529918690481,2.0,0.532614536071605,5.0,0.11438175639809654,1.0
ENSMUSG00000000049,Apoh,protein_coding,0.24110053328062556,2.0,0.11328719114317656,1.0,0.11776483626756178,1.0,0.0,0.0,0.10274934530146473,1.0,0.0,0.0,0.12226024719677119,1.0,0.10729655570352299,1.0,0.3376231308181861,3.0,0.40771059837380963,4.0,0.213045814428642,2.0,0.11438175639809654,1.0
ENSMUSG00000000056,Narf,protein_coding,7.233015998418766,60.0,4.871349219156592,43.0,6.948125339786145,59.0,9.694008797474188,89.0,14.2821589969036,139.0,11.683785944562405,112.0,8.802737798167525,72.0,8.154538233467747,76.0,10.241234968151646,91.0,6.421441924387501,63.0,4.687007917430124,44.0,6.0622330890991165,53.0
ENSMUSG00000000058,Cav2,protein_coding,74.37951451707298,617.0,67.63245311247641,597.0,72.54313914081804,616.0,48.796808328858845,448.0,45.82620800445327,446.0,37.763665285103485,362.0,47.92601690113431,392.0,43.884291282740904,409.0,46.81707414012181,416.0,71.85899296338394,705.0,88.41401298788644,830.0,78.46588488909423,686.0
ENSMUSG00000000078,Klf6,protein_coding,198.06408809003386,1643.0,182.2224469537995,1608.5,161.69112019536232,1373.0,287.87938485083464,2643.0,343.2855626521937,3341.0,289.17370212791957,2772.0,211.14344690882385,1727.0,252.14690590327902,2350.0,241.62562062221522,2147.0,218.2953893048092,2141.67,205.2163807483894,1926.5,204.972107465389,1792.0
ENSMUSG00000000085,Scmh1,protein_coding,27.847111593912253,231.0,23.6770229489239,209.0,25.437204633793343,216.0,33.22104138460256,305.0,37.195262999130236,362.0,35.25999686841154,338.0,35.69999218145719,292.0,32.1889667110569,300.0,33.14333734198527,294.5,29.151307783727386,286.0,29.187276576723956,274.0,29.510493150708907,258.0
ENSMUSG00000000088,Cox5a,protein_coding,851.9890094804106,7067.5,863.9847632534361,7626.5,881.2342697901647,7483.0,827.9119198831609,7601.0,782.3335151253525,7614.0,748.4925370735291,7175.0,680.745056391622,5568.0,692.3846739548338,6453.0,674.4022038093269,5992.5,776.9944728508876,7623.0,770.2671420667552,7231.0,787.1752475317004,6882.0
ENSMUSG00000000093,Tbx2,protein_coding,0.3616507999209383,3.0,0.0,0.0,0.5888241813378088,5.0,0.2178428943252627,2.0,0.3082480359043942,3.0,0.0,0.0,0.36678074159031354,3.0,0.0,0.0,0.2250820872121241,2.0,0.10192764959345241,1.0,0.0,0.0,0.3431452691942896,3.0
ENSMUSG00000000094,Tbx4,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000103,Zfy2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000120,Ngfr,protein_coding,0.24110053328062556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41727806944865736,4.0,0.0,0.0,0.0,0.0,0.11254104360606206,1.0,0.10192764959345241,1.0,0.0,0.0,0.22876351279619309,2.0
ENSMUSG00000000125,Wnt3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.326764341487894,3.0,0.0,0.0,0.10431951736216434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000126,Wnt9a,protein_coding,0.3616507999209383,3.0,0.22657438228635313,2.0,0.11776483626756178,1.0,0.9802930244636819,9.0,1.2329921436175768,12.0,1.4604732430703007,14.0,0.611301235983856,5.0,0.5364827785176149,5.0,0.6752462616363722,6.0,0.20385529918690481,2.0,0.106522907214321,1.0,0.22876351279619309,2.0
ENSMUSG00000000127,Fer,protein_coding,16.756487063003476,139.0,14.160898892897071,125.0,15.191663878515469,129.0,41.39014992179991,380.0,45.20971193264448,440.0,47.9869779865956,460.0,30.320541304799253,248.0,31.54518737683576,294.0,30.611163860848876,272.0,15.493002738204765,152.0,13.315363401790126,125.0,13.153901985781102,115.0
ENSMUSG00000000131,Xpo6,protein_coding,81.9741813154127,680.0,80.77376728508489,713.0,72.30760946828293,614.0,51.410923060761995,472.0,51.06642461482797,497.0,58.731888274898516,563.0,46.76454455276498,382.5,38.948649720378846,363.0,42.87813761390964,381.0,79.50356668289287,780.0,80.63784076124101,757.0,81.09666528625044,709.0
ENSMUSG00000000134,Tfe3,protein_coding,26.03885759430756,216.0,30.134392844084967,266.0,25.79049914259603,219.0,38.340349401246236,352.0,38.83925252395367,378.0,42.45804356640089,407.0,52.816426789005156,432.0,47.53237417666068,443.0,48.28010770700062,429.0,41.382625734941676,406.0,35.4721281023689,333.0,34.886435701419444,305.0
ENSMUSG00000000142,Axin2,protein_coding,1.2055026664031279,10.0,0.9062975291454125,8.0,1.648707707745865,14.0,0.653528682975788,6.0,1.130242798316112,11.0,2.190709864605451,21.0,1.8339037079515679,15.0,1.287558668442276,12.0,1.8006566976969929,16.0,1.4269870943083336,14.0,1.171751979357531,11.0,1.6013445895733516,14.0
ENSMUSG00000000148,Brat1,protein_coding,9.644021331225023,80.0,8.043390571165535,71.0,8.950127556334696,76.0,15.35792404993102,141.0,13.562913579793346,132.0,15.022010500151664,144.0,14.671229663612543,120.0,10.997896959611106,102.5,11.479186447818329,102.0,11.110113805686312,109.0,10.332721999789138,97.0,10.408739832226786,91.0
ENSMUSG00000000149,Gna12,protein_coding,44.12139759035447,366.0,41.68968634068897,368.0,41.80651687498443,355.0,89.42450812052033,821.0,91.44691731830362,890.0,110.57868840389419,1060.0,71.88902535170145,588.0,63.519560976485614,592.0,60.99724563448563,542.0,52.49273954062799,515.0,45.698327194943715,429.0,47.35404714881197,414.0
ENSMUSG00000000154,Slc22a18,protein_coding,2.4110053328062557,20.0,2.7188925874362373,24.0,2.237531889083674,19.0,0.10892144716263134,1.0,0.10274934530146473,1.0,0.10431951736216434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7134935471541668,7.0,0.745660350500247,7.0,0.6862905383885792,6.0
ENSMUSG00000000157,Itgb2l,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000159,Igsf5,protein_coding,0.783576733162033,6.5,0.6230795512874711,5.5,1.648707707745865,14.0,0.0,0.0,0.20549869060292947,2.0,0.10431951736216434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20385529918690481,2.0,0.0,0.0,0.11438175639809654,1.0
ENSMUSG00000000167,Pih1d2,protein_coding,7.594666798339705,63.0,7.363667424306477,65.0,11.423189117953493,97.0,0.9802930244636819,9.0,1.4384908342205065,14.0,1.19967444966489,11.5,0.48904098878708474,4.0,0.751075889924661,7.0,0.4501641744242482,4.0,7.1349354715416675,70.0,8.30878676271704,78.0,6.862905383885792,60.0
ENSMUSG00000000168,Dlat,protein_coding,65.57934505233015,544.0,62.19466793760393,549.0,66.69375972340826,566.33,75.26471998937826,691.0,75.21252076067219,732.0,75.21437201812049,721.0,45.72533245159243,374.0,44.42077406125851,414.0,39.614447349333844,352.0,64.75769361620812,635.33,56.776709545233096,533.0,62.10929372416642,543.0
ENSMUSG00000000171,Sdhd,protein_coding,185.767960892722,1541.0,181.7126545936552,1604.0,192.5455072974635,1635.0,173.72970822439697,1595.0,163.7824564105348,1594.0,149.28122934525717,1431.0,163.21743000768953,1335.0,151.93192287618857,1416.0,161.72147966191116,1437.0,175.1117020015512,1718.0,178.42586958398766,1675.0,184.26900955733353,1611.0
ENSMUSG00000000182,Fgf23,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000183,Fgf6,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000184,Ccnd2,protein_coding,555.4353535452411,4607.5,538.0008707389455,4749.0,518.7541037586096,4405.0,454.8015026275672,4175.5,497.66645396764454,4843.5,482.425608041329,4624.5,358.7115652753267,2934.0,376.0744277408481,3505.0,366.65872006855017,3258.0,511.52390948474084,5018.5,499.85874210320134,4692.5,477.9441691094464,4178.5
ENSMUSG00000000194,Gpr107,protein_coding,15.912635196521286,132.0,16.539929906903776,146.0,11.658718790488615,99.0,23.74487548145363,218.0,25.99558436127058,253.0,22.95029381967615,220.0,20.41746128186079,167.0,21.942145641370452,204.5,20.36992889269723,181.0,13.760232695116073,135.0,19.174123298577783,180.0,18.41546278009354,161.0
ENSMUSG00000000197,Nalcn,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.326764341487894,3.0,0.0,0.0,0.20863903472432868,2.0,0.0,0.0,0.0,0.0,0.11254104360606206,1.0,0.10192764959345241,1.0,0.106522907214321,1.0,0.0,0.0
ENSMUSG00000000202,Btbd17,protein_coding,0.3616507999209383,3.0,0.45314876457270625,4.0,0.7065890176053706,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319568721642963,3.0,0.0,0.0
ENSMUSG00000000204,Slfn4,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000214,Th,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000215,Ins2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000216,Scnn1g,protein_coding,0.12055026664031278,1.0,0.11328719114317656,1.0,0.11776483626756178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319568721642963,3.0,0.45752702559238617,4.0
ENSMUSG00000000223,Drp2,protein_coding,0.9644021331225022,8.0,0.793010338002236,7.0,0.7065890176053706,6.0,0.0,0.0,0.10274934530146473,1.0,0.20863903472432868,2.0,0.611301235983856,5.0,0.8583724456281839,8.0,0.11254104360606206,1.0,0.6115658975607143,6.0,1.171751979357531,11.0,0.9150540511847723,8.0
ENSMUSG00000000244,Tspan32,protein_coding,0.12055026664031278,1.0,0.33986157342952966,3.0,0.4710593450702471,4.0,0.10892144716263134,1.0,0.20549869060292947,2.0,0.20863903472432868,2.0,0.12226024719677119,1.0,0.21459311140704598,2.0,0.0,0.0,0.509638247967262,5.0,0.319568721642963,3.0,0.3431452691942896,3.0
ENSMUSG00000000247,Lhx2,protein_coding,0.4822010665612511,4.0,0.45314876457270625,4.0,0.5888241813378088,5.0,1.9605860489273639,18.0,3.082480359043942,30.0,1.877751312518958,18.0,0.24452049439354237,2.0,0.643779334221138,6.0,0.3376231308181861,3.0,0.509638247967262,5.0,0.319568721642963,3.0,0.22876351279619309,2.0
ENSMUSG00000000248,Clec2g,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000253,Gmpr,protein_coding,4.8220106656125115,40.0,6.004221130588358,53.0,4.592828614434909,39.0,15.031159708443125,138.0,15.823399176425571,154.0,15.647927604324648,150.0,1.222602471967712,10.0,1.394855224145799,13.0,1.2379514796666826,11.0,7.23686312113512,71.0,7.030511876145186,66.0,5.719087819904827,50.0
ENSMUSG00000000263,Glra1,protein_coding,0.0,0.0,0.0,0.0,0.11776483626756178,1.0,0.10892144716263134,1.0,0.3082480359043942,3.0,0.0,0.0,0.36678074159031354,3.0,0.42918622281409197,4.0,0.2250820872121241,2.0,0.0,0.0,0.0,0.0,0.11438175639809654,1.0
ENSMUSG00000000266,Mid2,protein_coding,5.063111198893136,42.0,4.078338881154356,36.0,3.8862395968295385,33.0,3.26764341487894,30.0,3.90447512145566,38.0,3.5468635903135874,34.0,5.501711123854704,45.0,5.794014007990241,54.0,5.401970093090978,48.0,5.504093078046429,54.0,5.539191175144692,52.0,4.689652012321958,41.0
ENSMUSG00000000275,Trim25,protein_coding,30.258116926718504,251.0,27.075638683219196,239.0,28.381325540482386,241.0,28.80972277451599,264.5,30.542242890860393,297.25,30.878577139200647,296.0,20.723111899852718,169.5,22.156738752777496,206.5,20.482469936303293,182.0,33.22841376746548,326.0,34.72646775186865,326.0,33.513854624642285,293.0
ENSMUSG00000000276,Dgke,protein_coding,9.52347106458471,79.0,10.422421585172243,92.0,7.772479193659077,66.0,7.188815512733669,66.0,8.21994762411718,80.0,7.615324767437996,73.0,5.257190629461161,43.0,5.794014007990241,54.0,4.614182787848544,41.0,11.517824404060121,113.0,10.013153278146174,94.0,8.73075946586671,76.33
ENSMUSG00000000278,Scpep1,protein_coding,35.682878925532584,296.0,36.59176273924603,323.0,29.441209066890444,250.0,119.32344536666264,1095.5,123.1450903438055,1198.5,124.14022566097557,1190.0,113.45750939860368,928.0,116.09487327121187,1082.0,119.46231778783486,1061.5,40.974915136567866,402.0,42.183071256871116,396.0,39.23294244454711,343.0
ENSMUSG00000000282,Mnt,protein_coding,15.912635196521286,132.0,17.10636586261966,151.0,13.18966166196692,112.0,13.07057365951576,120.0,10.17218518484501,99.0,14.291773878616514,137.0,7.946916067790128,65.0,9.227503790502977,86.0,11.06616081778408,98.33,16.51227923413929,162.0,14.167546659504694,133.0,17.042881703316382,149.0
ENSMUSG00000000290,Itgb2,protein_coding,3.616507999209383,30.0,2.3790310140067077,21.0,1.648707707745865,14.0,0.163382170743947,1.5,0.41099738120585894,4.0,1.0431951736216434,10.0,0.12226024719677119,1.0,0.321889667110569,3.0,0.2250820872121241,2.0,1.5289147439017858,15.0,1.06522907214321,10.0,1.944489858767641,17.0
ENSMUSG00000000295,Hddc2,protein_coding,39.419937191382274,327.0,40.89667600268674,361.0,43.57298941899786,370.0,56.42130963024304,518.0,55.3818971174895,539.0,66.19073376629326,634.5,58.318137912859854,477.0,55.901505521535476,521.0,59.02777737137954,524.5,30.068656630068457,295.0,30.785120184938773,289.0,32.88475496445275,287.5
ENSMUSG00000000296,Tpd52l1,protein_coding,18.20309026268723,151.0,22.65743822863531,200.0,22.257554054569177,189.0,52.826901873876196,485.0,51.37467265073237,500.0,54.35046854568762,521.0,16.50513337156411,135.0,16.20177991123197,151.0,16.318451322878996,145.0,14.677581541457146,144.0,19.280646205792102,181.0,16.928499946918286,148.0
ENSMUSG00000000301,Pemt,protein_coding,6.871365198497829,57.0,6.287439108446299,55.5,5.888241813378089,50.0,11.981359187889447,110.0,10.17218518484501,99.0,9.701715114681283,93.0,8.31369680938044,68.0,8.154538233467747,76.0,6.977544703575847,62.0,6.829152522761311,67.0,7.882695133859755,74.0,6.862905383885792,60.0
ENSMUSG00000000303,Cdh1,protein_coding,225.4289986173849,1870.0,236.54365510695266,2088.0,221.63342185555126,1882.0,35.50839177501781,326.0,39.763996631666856,387.0,44.23147536155768,424.0,1.1003422247709407,9.0,1.1266138348869914,10.5,0.4501641744242482,4.0,202.63216739178338,1988.0,195.25648892385038,1833.0,194.70634482865984,1702.25
ENSMUSG00000000305,Cdh4,protein_coding,0.0,0.0,0.0,0.0,0.11776483626756178,1.0,0.0,0.0,0.10274934530146473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11438175639809654,1.0
ENSMUSG00000000308,Ckmt1,protein_coding,8.438518664821894,70.0,8.836400909167772,78.0,9.774481410207626,83.0,2.178428943252627,20.0,0.9247441077131827,9.0,1.7734317951567937,17.0,0.9780819775741695,8.0,1.824041446959891,17.0,1.0128693924545586,9.0,3.6693953853642864,36.0,3.834824659715556,36.0,3.888979717535282,34.0
ENSMUSG00000000317,Bcl6b,protein_coding,0.24110053328062556,2.0,0.33986157342952966,3.0,0.3532945088026853,3.0,1.1981359187889449,11.0,0.7192454171102532,7.0,1.4604732430703007,14.0,4.523629146280534,37.0,4.2918622281409196,40.0,3.4887723517879237,31.0,0.30578294878035717,3.0,0.213045814428642,2.0,0.22876351279619309,2.0
ENSMUSG00000000318,Clec10a,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36678074159031354,3.0,0.0,0.0,0.11254104360606206,1.0,0.050963824796726204,0.5,0.0,0.0,0.0,0.0
ENSMUSG00000000320,Alox12,protein_coding,0.24110053328062556,2.0,0.11328719114317656,1.0,0.11776483626756178,1.0,0.2178428943252627,2.0,0.41099738120585894,4.0,0.41727806944865736,4.0,0.5501711123854703,4.5,0.42918622281409197,4.0,0.2250820872121241,2.0,0.20385529918690481,2.0,0.639137443285926,6.0,0.22876351279619309,2.0
ENSMUSG00000000326,Comt,protein_coding,49.54615958916855,411.0,51.07326438307829,450.83,50.42336994468192,428.17,107.64162015847042,988.25,106.24282304171454,1034.0,84.71579365946641,812.08,71.71541580068205,586.58,68.73202765256275,640.58,73.10441110562579,649.58,64.97072240385842,637.42,58.86242806848951,552.58,60.717267748801596,530.83
ENSMUSG00000000339,Rtca,protein_coding,41.46929172426759,344.0,39.87709128239815,352.0,41.45322236618175,352.0,47.92543675155779,440.0,43.360223717218126,422.0,46.94378281297395,450.0,54.10015938457125,442.5,42.70402917000215,398.0,44.67879431160664,397.0,46.47900821461429,456.0,45.698327194943715,429.0,49.87044578957009,436.0
ENSMUSG00000000340,Dbt,protein_coding,14.34548173019722,119.0,14.387473275183424,127.0,10.834364936615684,92.0,13.07057365951576,120.0,14.179409651602134,138.0,13.352898222357036,128.0,16.38287312436734,134.0,17.596635135377767,164.0,17.781484889757802,158.0,13.352522096742264,131.0,12.6762259585042,119.0,12.925138472984909,113.0
ENSMUSG00000000346,Dazap2,protein_coding,97.04296464545179,805.0,102.29833360228842,903.0,103.63305591545436,880.0,185.81998885944907,1706.0,203.23820500629728,1978.0,199.04163912700955,1908.0,195.73865576203067,1601.0,160.94483355528448,1500.0,177.98366046298713,1581.5,98.00343508410448,961.5,93.79341980220966,880.5,99.39774630994589,869.0
ENSMUSG00000000355,Mcts1,protein_coding,48.22010665612511,400.0,46.900897133275095,414.0,41.09992785737906,349.0,25.051932847405208,230.0,28.153320612601338,274.0,26.184198857903247,251.0,24.329789192157467,199.0,23.176056031960965,216.0,24.308865418909402,216.0,43.42117872681072,426.0,43.03525451458569,404.0,44.437312360660506,388.5
ENSMUSG00000000359,Rem1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811985685525737,23.0,1.824041446959891,17.0,2.250820872121241,20.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000365,Rnf17,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000374,Trappc10,protein_coding,26.15940786094787,217.0,26.849064300932845,237.0,24.848380452455533,211.0,22.764582456989952,209.0,21.782861203910524,212.0,25.662601271092427,246.0,16.62739361876088,136.0,19.635269693744707,183.0,18.00656697696993,160.0,29.559018382101197,290.0,24.713314473722473,232.0,26.47937660615935,231.5
ENSMUSG00000000378,Ccm2,protein_coding,59.49155658699435,493.5,59.135913776738164,522.0,65.83054347356703,559.0,48.47004398737094,445.0,54.45715300977631,530.0,53.62023192415247,514.0,44.1359492380344,361.0,41.95295328007749,391.0,40.402234654576276,359.0,63.14417892314376,619.5,60.505011297734335,568.0,58.220314006631135,509.0
ENSMUSG00000000381,Wap,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000384,Tbrg4,protein_coding,73.1137367173497,606.5,71.59750480248758,632.0,69.8934303247979,593.5,47.35359915395397,434.75,44.95283856939083,437.5,40.26733370179543,386.0,37.839546507400684,309.5,35.40786338216259,330.0,34.943994039682266,310.5,72.06284826257085,707.0,65.35180357598594,613.5,71.2026433578151,622.5
ENSMUSG00000000385,Tmprss2,protein_coding,19.649693462370983,163.0,18.918960920910486,167.0,20.255551838020622,172.0,0.2178428943252627,2.0,0.10274934530146473,1.0,0.10431951736216434,1.0,0.12226024719677119,1.0,0.42918622281409197,4.0,0.0,0.0,19.773964021129764,194.0,22.58285632943605,212.0,18.987371562084025,166.0
ENSMUSG00000000386,Mx1,protein_coding,0.7233015998418766,6.0,0.33986157342952966,3.0,0.7065890176053706,6.0,0.0,0.0,0.10274934530146473,1.0,0.0,0.0,0.0,0.0,0.21459311140704598,2.0,0.0,0.0,0.509638247967262,5.0,0.639137443285926,6.0,0.22876351279619309,2.0
ENSMUSG00000000392,Fap,protein_coding,0.12055026664031278,1.0,0.0,0.0,0.11776483626756178,1.0,0.10892144716263134,1.0,0.10274934530146473,1.0,0.0,0.0,0.12226024719677119,1.0,0.0,0.0,0.11254104360606206,1.0,0.20385529918690481,2.0,0.0,0.0,0.0,0.0
ENSMUSG00000000394,Gcg,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000399,Ndufa9,protein_coding,76.18776851667768,632.0,72.16394075820347,637.0,77.9603216091259,662.0,88.44421509605664,812.0,82.30222558647326,801.0,85.33336520225043,818.0,75.55683276760459,618.0,73.82003032402382,688.0,74.61471191081914,663.0,72.19025782456266,708.25,76.29703229225741,716.25,79.03779367108471,691.0
ENSMUSG00000000402,Egfl6,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000409,Lck,protein_coding,1.2055026664031279,10.0,1.6993078671476485,15.0,1.530942871478303,13.0,0.653528682975788,6.0,1.2329921436175768,12.0,0.8345561388973147,8.0,0.7335614831806271,6.0,0.21459311140704598,2.0,0.7877873052424343,7.0,1.019276495934524,10.0,1.278274886571852,12.0,0.9150540511847723,8.0
ENSMUSG00000000411,Tssk3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10274934530146473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000416,Cttnbp2,protein_coding,0.12055026664031278,1.0,0.11328719114317656,1.0,0.11776483626756178,1.0,0.0,0.0,0.0,0.0,0.10431951736216434,1.0,0.24452049439354237,2.0,0.21459311140704598,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000420,Galnt1,protein_coding,91.85930317991833,762.0,88.81715785625042,784.0,87.02821400172816,739.0,40.84554268598675,375.0,43.360223717218126,422.0,39.74573611498462,381.0,27.87533636086383,228.0,27.467918260101886,256.0,23.971242288091215,213.0,100.50066249914406,986.0,91.18360857545878,856.0,96.59539327819253,844.5
ENSMUSG00000000435,Myf5,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000439,Mkrn2,protein_coding,28.20876239383319,234.0,28.548372168080494,252.0,24.0240265985826,204.0,24.997472123823893,229.5,22.60485596632224,220.0,21.072542507157195,202.0,19.683899798680162,161.0,15.879890244121404,148.0,18.569272195000238,165.0,29.45709073250774,289.0,27.269864246866177,256.0,29.510493150708907,258.0
ENSMUSG00000000440,Pparg,protein_coding,10.970074264268463,91.0,11.442006305460833,101.0,12.954131989431795,110.0,14.486552472629969,133.0,13.871161615697739,135.0,10.640590770940763,102.0,10.636641506119094,87.0,8.583724456281839,80.0,6.414839485545537,57.0,10.804330856905954,106.0,9.693584556503213,91.0,10.637503345022978,93.0
ENSMUSG00000000441,Raf1,protein_coding,79.80427651588707,662.0,93.68850707540702,827.0,84.55515244010935,718.0,72.65060525747509,667.0,73.67128058115023,717.0,72.08478649725555,691.0,56.72875469930184,464.0,52.25342262761569,487.0,55.25765241057647,491.0,98.8188562808521,969.5,97.46846010110373,915.0,97.45325645117825,852.0
ENSMUSG00000000486,Septin1,protein_coding,1.567153466324066,13.0,1.586020676004472,14.0,1.648707707745865,14.0,1.1981359187889449,11.0,0.8219947624117179,8.0,0.625917104172986,6.0,0.611301235983856,5.0,0.42918622281409197,4.0,0.6752462616363722,6.0,1.7327700430886908,17.0,0.852183257714568,8.0,0.6862905383885792,6.0
