baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	gene_type
2198.37780238451	-0.436707422837842	0.06828323157099	-6.39552951420911	1.59991933196605e-10	1.52016577738774e-08	RPL9	protein_coding
1029.64525009147	-0.653772716492474	0.102692222779177	-6.36633134232868	1.93602966022926e-10	1.82569052621018e-08	PRPF4B	protein_coding
755.011384372376	0.79071494144202	0.124276881337547	6.36252642431838	1.98461881464829e-10	1.85754396815813e-08	QKI	protein_coding
561.465652748894	-0.861718934628952	0.136464976526827	-6.31457943686784	2.70897148512727e-10	2.51673484196046e-08	C1QTNF6	protein_coding
816.772453265209	-0.826488179236714	0.131789558398752	-6.27127208921995	3.58110192448831e-10	3.30251326006856e-08	PHGDH	protein_coding
4313.29662942747	-0.37220792837981	0.05943281846936	-6.26266662032355	3.78449148291613e-10	3.46460526852073e-08	EIF5A	protein_coding
1201.27114974867	-0.599985223762383	0.0959546843394347	-6.25279763976885	4.0316439160701e-10	3.66412159386603e-08	ABCF1	protein_coding
640.547183439132	-0.766848875223118	0.12273081563911	-6.24821786793984	4.15162312080945e-10	3.74601850224404e-08	KLHDC3	protein_coding
519.661521469619	-0.946710772172561	0.151839852493917	-6.23492947749331	4.51981662662755e-10	4.04911000936877e-08	ZC3H13	protein_coding
3476.53277715908	-0.436645083849839	0.0700686139077903	-6.23167862895732	4.61463399336835e-10	4.10473330105148e-08	SFN	protein_coding
72.6749270936704	2.24493372246904	0.361545493088476	6.20927038335302	5.32311661682203e-10	4.70158652170295e-08	RASGRP1	protein_coding
6940.58633336591	-0.400020433184774	0.0644466651134669	-6.20699973350809	5.40056899373667e-10	4.73663890345771e-08	RPL4	protein_coding
571.289421237789	-0.953667621380045	0.153761881040007	-6.20223695840397	5.56661769263249e-10	4.84836938201366e-08	PDLIM1	protein_coding
2824.05200027097	0.476729183767825	0.0770031809917168	6.1910323395485	5.9771443241749e-10	5.17002373198632e-08	MACF1	protein_coding
1794.18435490661	-0.763655978911782	0.123683259609329	-6.17428729905645	6.64625892481133e-10	5.70940955034135e-08	ATF4	protein_coding
1494.83107766082	-0.601034950238773	0.0976394728220375	-6.15565542159623	7.47676298145193e-10	6.3791538308415e-08	AHCY	protein_coding
438.774732393265	-1.09374674376295	0.177951293615488	-6.14632645563277	7.9297994199231e-10	6.71996921112673e-08	GTF3A	protein_coding
1136.14225288023	0.582328097464449	0.0948958076038121	6.1364997271076	8.43595090289812e-10	7.10091920967438e-08	SND1	protein_coding
18.1778971785507	6.18624548037456	1.01233026187147	6.11089652594024	9.90729894677527e-10	8.28382289269703e-08	SCART1	protein_coding
1815.68520923889	-0.626135534303047	0.102494521544159	-6.10896587319824	1.00278765724696e-09	8.32911443522611e-08	HSPH1	protein_coding
6215.81304255281	-0.286032602929912	0.04688295969979	-6.1009928716423	1.05411609867284e-09	8.69784480891761e-08	PTRF	protein_coding
817.669179270369	0.754081201947078	0.123804382178556	6.09090880853885	1.12271493946605e-09	9.20332730116546e-08	MTAP	protein_coding
63.7813625163773	2.3820260454558	0.391554555451524	6.0835099791112	1.17579595918625e-09	9.51408575491223e-08	BMPER	protein_coding
5673.1328291499	-0.325872057939464	0.05356288058258	-6.08391584610641	1.17282179349755e-09	9.51408575491223e-08	YWHAE	protein_coding
773.458318564886	-1.48569701348594	0.244765649419088	-6.06987547889992	1.28009465349506e-09	1.0291632784702e-07	SHC1	protein_coding
1425.92163139932	-0.964632854634628	0.159177835953006	-6.06009529441912	1.36040926562331e-09	1.08676770760812e-07	DAPK1	protein_coding
579.597099040798	0.803089824891586	0.13352054026861	6.01472869474593	1.80188220515637e-09	1.43032953272602e-07	SASH1	protein_coding
43.8978119878925	3.86458008327536	0.643995690778532	6.00094090474959	1.96177385098311e-09	1.54745708421573e-07	PSG7	protein_coding
8484.6256530286	0.318127822415898	0.0530434431287542	5.99749570637215	2.00383662564368e-09	1.57075743492644e-07	FLNA	protein_coding
