baseMean	log2FoldChange	lfcSE	pvalue	padj	GeneSymbol	gene_type
ENSG00000162755.13	4.51331948874798	-0.00885570814893584	0.220556727168431	0.997234825528382	NA	KLHDC9	protein_coding
ENSG00000143257.11	1.38689712488168	-0.00133232227350321	0.221326851357016	0.539319426290827	NA	NR1I3	protein_coding
ENSG00000248485.1	0.73980917544733	0.000786606014356584	0.221601057506989	0.382913938340065	NA	PCP4L1	protein_coding
ENSG00000158887.15	0.381567550064091	0.000902404513205375	0.221932166029385	0.386429611612218	NA	MPZ	protein_coding
ENSG00000283696.1	0.591280441549446	-0.00027127044260003	0.221623367806997	0.338985123146291	NA	RP11-122G18.12	lincRNA
ENSG00000206921.1	0.242821219704138	-0.00127561282147258	0.222019988891498	0.356392262191064	NA	RNU6-481P	snRNA
ENSG00000215840.3	0.297278087622626	-0.00271488600269299	0.221958345897451	0.300782887791223	NA	RP11-122G18.7	processed_pseudogene
ENSG00000173110.7	0.767533627330877	-0.00172835270646955	0.221569910472715	0.404529615101493	NA	HSPA6	protein_coding
ENSG00000162746.14	2.10976543099904	-0.00899387251364114	0.221434649448252	0.807825274522765	NA	FCRLB	protein_coding
ENSG00000226889.3	0.343182178530672	-0.00525326552013053	0.222109741322039	0.34208723603072	NA	RP11-474I16.8	antisense
ENSG00000229808.1	1.12394612148846	-0.00425569192759897	0.221495781162753	0.528131977698383	NA	RP11-456P18.2	transcribed_processed_pseudogene
ENSG00000254706.2	0.241845219672519	0.000152292052031156	0.221884216742795	0.257164012517198	NA	RP11-565P22.6	protein_coding
ENSG00000171722.12	0.842216241442183	-0.00285202686264404	0.221578370549939	0.439601226060433	NA	SPATA46	protein_coding
ENSG00000198574.5	0.239954654028075	3.24517743741034e-05	0.221968306170754	0.327787226374876	NA	SH2D1B	protein_coding
ENSG00000272574.1	1.31984735093398	-0.00942811528268918	0.22187661211055	0.682701989888547	NA	RP11-359K18.4	sense_intronic
ENSG00000162733.16	3.00334373310569	-0.00565591975824199	0.220791113149515	0.825009214354848	NA	DDR2	protein_coding
ENSG00000117152.13	0.287544726570693	-0.000757049460488115	0.221904265817776	0.299548943629595	NA	RGS4	protein_coding
ENSG00000143248.12	1.61703882515379	0.000424705760676522	0.221112194247767	0.534269932576635	NA	RGS5	protein_coding
ENSG00000232995.7	4.0382495001881	0.0067408397845703	0.220276709839237	0.639171852497047	NA	RP11-267N12.3	antisense
ENSG00000269887.1	0.923557423035298	-0.00156883096579685	0.221528719031452	0.450397434199668	NA	RP11-477H21.2	sense_intronic
ENSG00000224358.1	2.06973272280367	0.00362887133793161	0.220861474406932	0.531298318122137	NA	RP11-466F5.8	antisense
ENSG00000236364.3	1.4626047815106	-0.00319981983367158	0.221269309811526	0.575948888223419	NA	RP11-525G13.2	antisense
ENSG00000215835.2	0.544432756226476	-0.00515710588933224	0.221926797928395	0.39587530270101	NA	RP11-9L18.2	processed_pseudogene
ENSG00000232341.2	0.351168123529241	-0.00559067019902084	0.22211430223091	0.33776381145111	NA	RP11-54B9.2	processed_pseudogene
ENSG00000225171.2	0.41411269015519	-9.73316965574315e-06	0.221738310183352	0.291813023894162	NA	RP1-9E21.5	processed_pseudogene
ENSG00000143195.12	1.83663312551269	-0.0147140693955324	0.222257777477031	0.910408178864304	NA	ILDR2	protein_coding
ENSG00000272205.1	1.47466902749708	0.00134955984782637	0.221128675855397	0.492398126152769	NA	RP11-277B15.3	lincRNA
ENSG00000272033.1	0.248288332627597	1.86865335881248e-05	0.221885654734654	0.262203070953888	NA	RP11-52A20.2	sense_intronic
ENSG00000233411.1	0.239530971607282	0.000168054048507284	0.22189874381894	0.266181622692581	NA	RP11-104L21.2	sense_intronic
ENSG00000198771.10	0.440971618911908	-0.00494370899986998	0.22201264802832	0.373905692033585	NA	RCSD1	protein_coding
ENSG00000143199.17	0.462821912320505	-0.000757050650915999	0.221949722446298	0.451253337362159	NA	ADCY10	protein_coding
ENSG00000232194.1	0.451840766455843	0.00193619626276214	0.22172221020095	0.290289102349631	NA	RP1-313L4.3	antisense
ENSG00000224837.1	1.62906104935305	-0.0051280543782985	0.221297006999805	0.642886270488033	NA	RP4-702J19.1	processed_pseudogene
ENSG00000117477.12	3.75795018679499	0.00740644281046695	0.220369272835006	0.616821246164212	NA	CCDC181	protein_coding
ENSG00000234604.2	0.315975516173002	0.000321194395190901	0.221812025616249	0.2672505633944	NA	RP1-206D15.5	processed_pseudogene
ENSG00000213062.4	2.88737525475227	0.000381243742153957	0.220565468002897	0.682436857071154	NA	RP1-206D15.6	lincRNA
ENSG00000188404.8	3.3207101836825	-0.00558915551560716	0.220727065553954	0.851020116528473	NA	SELL	protein_coding
ENSG00000239494.2	0.315473762464112	-0.00395957054652683	0.222200937397862	0.460492082152585	NA	RN7SL333P	misc_RNA
ENSG00000231407.5	0.360018070238703	0.00388505173181082	0.22178634196783	0.233252354500638	NA	RP11-576I22.2	antisense
ENSG00000010932.16	0.318842081849064	-0.00131435247975736	0.221895206649304	0.307828827902434	NA	FMO1	protein_coding
ENSG00000230547.1	0.268499564419365	-0.00391582780500259	0.222080169840046	0.31546482189649	NA	HMGB1L11	processed_pseudogene
ENSG00000076258.9	3.16669617857591	-0.00783891465993	0.220885223700308	0.889278550557501	NA	FMO4	protein_coding
ENSG00000233328.3	0.76742162901015	0.00670817357521532	0.221536838013237	0.271095407087729	NA	RP4-560B9.2	processed_pseudogene
ENSG00000230364.1	0.727630808671874	-0.00113518524677561	0.221601224853392	0.394747845895531	NA	RP4-560B9.1	processed_pseudogene
ENSG00000197959.13	2.4900361537644	-0.00692859688739018	0.221082273736838	0.804271217982398	NA	DNM3	protein_coding
ENSG00000180999.10	0.56291108636593	-0.00398947053680061	0.221823432077195	0.38406519270469	NA	C1orf105	protein_coding
ENSG00000117586.10	2.6565103128225	-0.0147005441109247	0.221872201113418	0.978188349870667	NA	TNFSF4	protein_coding
ENSG00000200674.1	0.313328048907861	0.00203039015471232	0.221935867292277	0.324493880680405	NA	RN7SKP160	misc_RNA
ENSG00000252357.1	0.270390130063809	-0.00413712395816847	0.222077811161862	0.305788862895596	NA	RF00019	misc_RNA
ENSG00000270084.1	0.928600853537964	-0.000512914405367055	0.221407890802309	0.416879711723951	NA	GAS5-AS1	antisense
ENSG00000227373.5	0.265662027545402	0.0031143404612126	0.22195664454976	0.272061091216226	NA	RP11-160H22.5	lincRNA
ENSG00000252552.1	0.37309436575768	-0.00078218557502734	0.221806510577535	0.297804255004448	NA	RNU6-307P	snRNA
ENSG00000227740.1	0.476633574360344	0.00457156124762963	0.221680124973423	0.241935521079405	NA	RP11-318C24.2	lincRNA
ENSG00000230777.1	0.355056354908324	0.00750856576572924	0.22189982818998	0.168847691539658	NA	RP11-318C24.1	processed_pseudogene
ENSG00000228686.2	0.618260984797409	0.0082790113915722	0.221727181704981	0.218780940665718	NA	RP11-492I21.1	antisense
ENSG00000236021.1	0.510926130504808	0.00111001525922552	0.221646421196397	0.300213409956172	NA	RP11-195C7.1	antisense
ENSG00000116183.10	1.08618074134059	0.0153282746940307	0.222068505268608	0.199945250713179	NA	PAPPA2	protein_coding
ENSG00000213057.5	1.47377387451583	-0.0120070359066316	0.222101467491498	0.775671562286687	NA	C1orf220	lincRNA
ENSG00000273062.1	0.82835401550041	-0.00142583973472131	0.221506342243413	0.410639020525072	NA	RP11-428K3.1	antisense
ENSG00000162779.21	0.473326689394185	-0.00253154286929028	0.22180621157535	0.343111675201463	NA	AXDND1	protein_coding
ENSG00000162782.15	1.27979310763877	0.0145272312016387	0.221811352145493	0.242998268389803	NA	TDRD5	protein_coding
ENSG00000231966.1	0.750980390920815	-0.00492592379964999	0.221818923825093	0.467400994446098	NA	RP11-12M5.4	lincRNA
ENSG00000260360.1	0.680850324120142	-0.00420518138356849	0.221780068263128	0.427155556261796	NA	RP11-533E19.5	lincRNA
ENSG00000235145.2	0.239402336417251	0.00131812881649316	0.221945184871917	0.299754812645188	NA	RP11-533E19.3	processed_pseudogene
ENSG00000251520.1	0.395762995205766	-0.0028160615212946	0.22187411896875	0.322738334180226	NA	RP11-46A10.6	unprocessed_pseudogene
ENSG00000270711.1	0.251707215914483	-0.00380529455467602	0.222070122870405	0.297041450744867	NA	RP11-46A10.8	processed_pseudogene
ENSG00000231684.3	0.262985531478163	0.00141981267593008	0.221841766648122	0.243312936861002	NA	RP11-416K24.2	processed_pseudogene
ENSG00000143333.6	3.68869604063453	-0.00481139412608911	0.22049418573552	0.857788626861793	NA	RGS16	protein_coding
ENSG00000261504.1	0.547237887483745	-0.00372119554017401	0.221820758888076	0.377417991070464	NA	RP11-317P15.4	lincRNA
ENSG00000224468.3	1.62151330117633	-0.0031469639550634	0.22120262816898	0.602646176855469	NA	RP11-181K3.4	antisense
ENSG00000232860.7	5.39194942195917	-0.00466334959496561	0.220151779820506	0.94109200905468	NA	RP11-74N20.1	processed_transcript
ENSG00000271387.1	0.371174771311138	-0.00463660468833795	0.222212050953186	0.470368929893892	NA	RP11-382D12.2	lincRNA
ENSG00000260976.1	0.94993123495243	-0.00314218946654172	0.221525404388604	0.46885559316141	NA	GS1-120K12.4	lincRNA
ENSG00000231084.2	0.952403147009797	0.00027738219707556	0.22137928186241	0.410088556500096	NA	CTA-253N17.1	processed_pseudogene
ENSG00000273004.1	1.41492424574709	-0.00461444839354543	0.221370749638207	0.594839329136832	NA	GS1-279B7.2	lincRNA
ENSG00000261729.1	0.304068934178656	-0.00187759460597136	0.222042517667476	0.409955920239616	NA	GS1-204I12.4	lincRNA
ENSG00000116690.12	0.298397237245324	-0.00278493190609606	0.221954028213752	0.296844362788791	NA	PRG4	protein_coding
ENSG00000262180.1	1.49878790329951	-0.00555061225304351	0.22140128206852	0.630305312668152	NA	OCLM	protein_coding
ENSG00000273129.1	12.8016153239025	0.0594314471508427	0.232860922993031	NA	NA	RP5-973M2.2	lincRNA
ENSG00000230987.2	0.500200132551952	-0.00441226234979539	0.221912736666457	0.377528489189964	NA	RP11-113I24.1	processed_pseudogene
ENSG00000226723.2	0.682059936963731	-0.00170669487625685	0.221627662422848	0.385550697654355	NA	RP11-142L4.3	processed_pseudogene
ENSG00000231767.4	0.815199648693336	-0.0024427227237453	0.221566352344935	0.425199053358706	NA	RP11-92K2.2	protein_coding
ENSG00000162630.5	0.500547866152904	-0.00446798146604282	0.221910025340809	0.375443258790262	NA	B3GALT2	protein_coding
ENSG00000162687.16	3.50187789770697	-0.0112232139916559	0.221122638298263	0.99815187367874	NA	KCNT2	protein_coding
ENSG00000235748.1	0.790453760806578	-0.00965371019003832	0.222210529293108	0.543552980588528	NA	SEPT14P12	processed_pseudogene
ENSG00000134376.15	0.323523264349728	-0.00300798387110634	0.22197736387394	0.325711449611845	NA	CRB1	protein_coding
ENSG00000229989.3	0.572751547508058	0.00399731909590438	0.221728091462676	0.300849334081761	NA	MIR181A1HG	lincRNA
ENSG00000203721.6	1.19068633380435	0.00120205899814309	0.221242623189743	0.442800202068505	NA	SMIM16	lincRNA
ENSG00000282849.1	0.283133206382885	-0.00389103464753109	0.222201696090661	0.436697560700556	NA	RP11-121P12.1	lincRNA
ENSG00000260088.1	0.399196392893702	-0.00285045581059549	0.221877649720491	0.326121595467196	NA	RP11-92G12.3	lincRNA
ENSG00000232237.3	0.466883576439107	-0.002461372589703	0.221799011868398	0.337075961581913	NA	ASCL5	protein_coding
ENSG00000163395.16	0.444781779002895	0.000176734765331173	0.221926116964677	0.422589860850296	NA	IGFN1	protein_coding
ENSG00000081277.12	2.41173007235634	-0.0038407813033802	0.220913564181872	0.725550735943081	NA	PKP1	protein_coding
ENSG00000118194.18	0.714938296254733	-0.006193820864559	0.221884964672505	0.45802123762007	NA	TNNT2	protein_coding
ENSG00000282221.1	4.76113981440878	0.00918633476985814	0.220115810578357	0.633969418243443	NA	RP11-27G14.4	antisense
ENSG00000231871.5	1.25104101776588	-0.00965749353418587	0.221951727774024	0.674465627917614	NA	RP11-90L20.3	antisense
ENSG00000235121.1	0.40696323948135	-0.00428807645386684	0.222003254876259	0.364136658583142	NA	RP11-90L20.2	antisense
ENSG00000163431.12	0.779016526904429	0.000558530781200315	0.221466560031806	0.366235415579651	NA	LMOD1	protein_coding
ENSG00000273478.1	2.12961103797421	-0.00423858815727673	0.221042457130109	0.699802703692075	NA	RP11-465N4.5	antisense
ENSG00000234678.1	2.7706311154406	0.000881394535131056	0.220574342123963	0.661076972005915	NA	RP11-465N4.4	antisense
ENSG00000249007.1	0.979986571770518	0.000779585205464156	0.2214249958874	0.419345882311835	NA	RP11-510N19.5	sense_intronic
ENSG00000170075.8	0.786104543159476	0.00615598750332232	0.221527684642453	0.286186053836337	NA	GPR37L1	protein_coding
ENSG00000133067.17	0.237859504373759	0.00135077331020604	0.221945123606073	0.298095133946514	NA	LGR6	protein_coding
ENSG00000236439.4	0.288330656993488	0.00266061745689815	0.221800734390722	0.223399784321287	NA	RP11-175B9.3	processed_pseudogene
ENSG00000235449.2	0.590903679146395	-0.00590439491494997	0.221948091310366	0.417490028844259	NA	RP11-480I12.2	processed_pseudogene
ENSG00000226148.1	0.288187507402408	0.000408611787713099	0.221951663710544	0.350141319580467	NA	RP11-480I12.1	processed_pseudogene
ENSG00000228288.6	2.26027181694766	0.00168809920903072	0.220748722800256	0.590987424365479	NA	RP11-480I12.3	antisense
ENSG00000230280.2	0.798863388225941	-0.00914338943651209	0.222194958361456	0.552781861910064	NA	RP11-38O14.1	processed_pseudogene
ENSG00000143847.15	0.841856115908436	-0.000541324453258747	0.22157761003293	0.426271098139408	NA	PPFIA4	protein_coding
ENSG00000163485.16	0.251911799924355	-0.00382062385660805	0.222202357257754	0.411895906604985	NA	ADORA1	protein_coding
ENSG00000188783.5	0.363989271136413	-0.000624590071199253	0.221797711045836	0.288652488294365	NA	PRELP	protein_coding
ENSG00000058673.16	1.32719436491891	0.00311768410245035	0.221199974806368	0.436126596981324	NA	ZC3H11A	protein_coding
ENSG00000227417.3	0.378622913099932	-0.00156297452562671	0.222012717217756	0.445621167103112	NA	RP11-397P13.6	processed_pseudogene
ENSG00000143839.14	1.53227876027379	0.00162695119216101	0.221074473074472	0.494418755731283	NA	REN	protein_coding
ENSG00000231691.1	0.413484423724524	0.000513577249872711	0.221929877266059	0.406706797070815	NA	RP11-203F10.5	antisense
ENSG00000219133.2	0.271932962107301	-0.00415582152514431	0.222078514453103	0.306804718473407	NA	RP11-203F10.6	processed_pseudogene
ENSG00000280924.1	1.10916932993387	-0.00337502191168144	0.22165311832284	0.553293734195426	NA	LINC00628	lincRNA
ENSG00000237848.1	0.237654920363887	0.00386369496347002	0.221871645136116	0.196614553009506	NA	RP11-739N20.3	processed_pseudogene
ENSG00000236779.1	0.273052111729999	-0.00426387775272729	0.222077807771566	0.302820588372859	NA	RP11-430C7.2	processed_pseudogene
ENSG00000163531.15	1.96901315985932	0.0030312167058773	0.220932681142261	0.531107341301192	NA	NFASC	protein_coding
ENSG00000184144.11	0.388548466228943	-0.00262581721744167	0.221881958629692	0.325735679609354	NA	CNTN2	protein_coding
ENSG00000271580.1	0.704460425514898	-0.0042319244508362	0.221813542791811	0.44967293212882	NA	RP11-536L3.4	processed_pseudogene
ENSG00000162873.14	0.318999745841193	0.00192451430588449	0.221934891014098	0.329905042016763	NA	KLHDC8A	protein_coding
ENSG00000281406.1	0.578111560341322	-0.0040390287934476	0.221843135375793	0.399174452678089	NA	BLACAT1	lincRNA
ENSG00000174514.12	1.03618721185818	-9.51400186089674e-05	0.221424827777147	0.446190467425561	NA	MFSD4A	protein_coding
ENSG00000236942.1	0.41545093818881	0.00131093842505207	0.221744005257589	0.287823366059071	NA	RP11-6B6.3	processed_pseudogene
ENSG00000162877.12	0.987028922354163	-0.0046525997929388	0.221606646422623	0.506717873423127	NA	PM20D1	protein_coding
ENSG00000276600.4	0.251707215914483	-0.00380529455467602	0.222070122870405	0.297041450744867	NA	RAB7B	protein_coding
ENSG00000279946.1	0.245626350961407	0.000101701824232359	0.221870075603538	0.249917252063762	NA	CH17-76K2.6	TEC
ENSG00000224114.1	0.378496400378156	0.00506436467735127	0.221789540282868	0.216137346036454	NA	RP11-343H5.4	processed_pseudogene
ENSG00000162892.15	2.05839085035294	-0.000203283965795627	0.220887065110269	0.604820198492389	NA	IL24	protein_coding
ENSG00000162896.5	0.261109480234768	0.00478007301969544	0.221889425379137	0.192480666883867	NA	PIGR	protein_coding
ENSG00000234219.1	0.268861812421367	-0.000407053383922775	0.221879727944356	0.27122847727621	NA	RP11-454L1.2	unprocessed_pseudogene
ENSG00000174059.16	0.49586668365224	-0.00261713828204553	0.22185403734472	0.378200025381047	NA	CD34	protein_coding
ENSG00000284237.1	3.44642089918529	-0.0243659549487525	0.223232975365617	0.643479222280022	NA	RP11-328D5.4	lincRNA
ENSG00000231648.1	2.2943452746812	-0.00107541969801082	0.220797842501812	0.651138459502453	NA	RP11-372M18.2	lincRNA
ENSG00000284485.1	1.55478760326149	-0.00615450031220999	0.221423224342538	0.653582802485125	NA	MIR205	miRNA
ENSG00000008118.9	1.23602359270052	-0.00142246128801912	0.221303569871388	0.500772433594074	NA	CAMK1G	protein_coding
ENSG00000009790.14	0.440343352481242	-0.0033865175890154	0.221902140259773	0.355731060853876	NA	TRAF3IP3	protein_coding
ENSG00000143469.18	21.9048473293071	0.031775069664846	0.223556328516441	NA	NA	SYT14	protein_coding
ENSG00000228110.4	0.390453546274436	0.000463621618067788	0.221736390392484	0.276272423233936	NA	RP4-667H12.3	processed_pseudogene
ENSG00000234233.1	0.485581004989483	0.000154977637482789	0.221682817730709	0.307292590069756	NA	RP11-543B16.4	sense_intronic
ENSG00000231057.3	0.24715466860385	-0.00374647389142732	0.222068052587994	0.294039811696432	NA	RP11-122M14.1	antisense
ENSG00000123685.8	1.38077271672546	-0.00526359498912183	0.221420099987966	0.599602062600179	NA	BATF3	protein_coding
ENSG00000236317.1	0.28190205843946	0.00379899116065557	0.221974728658343	0.262366150538608	NA	RP11-348H3.5	processed_pseudogene
ENSG00000143494.15	4.93447115267222	-0.00617828890838757	0.220245751751725	0.955220642875277	NA	VASH2	protein_coding
ENSG00000117707.15	0.316323249773954	0.000332471197977099	0.221803554804355	0.262857345119766	NA	PROX1	protein_coding
ENSG00000228470.1	0.632456429939085	0.00395084338073287	0.221591340299734	0.291688378208359	NA	RP11-176D17.3	sense_overlapping
ENSG00000082482.13	2.57390683201561	-0.0165439653058744	0.22218265551151	0.936154124657874	NA	KCNK2	protein_coding
ENSG00000042781.12	0.327523494049537	-0.00144785834272343	0.221898538897507	0.313846418834995	NA	USH2A	protein_coding
ENSG00000196482.16	0.618957706345653	-0.00668112201373914	0.222259390525723	0.560045738332039	NA	ESRRG	protein_coding
ENSG00000162814.10	0.945188618032974	0.000374809851682242	0.221382393949278	0.407273843193375	NA	SPATA17	protein_coding
ENSG00000228208.6	3.67737205939945	-0.01328951485088	0.221303635726576	0.938539061289967	NA	C1orf143	lincRNA
ENSG00000225920.2	1.03635939025136	0.00547528797983673	0.221349272737102	0.343112339317118	NA	RP11-135J2.2	processed_pseudogene
ENSG00000223842.1	0.444548166190924	-0.00365658159141348	0.22188561527464	0.344948793091119	NA	RP11-135J2.3	lincRNA
ENSG00000215817.5	0.505616681573478	0.00381532966994527	0.221664292666305	0.263993433952438	NA	ZC3H11B	protein_coding
ENSG00000232134.1	0.266404414765049	-0.00207663743778308	0.221960555246832	0.29512275088781	NA	RP11-544K18.2	processed_pseudogene
ENSG00000213033.4	0.473864492603959	-0.00742359672087112	0.222183861941776	0.398634186599966	NA	AURKAPS1	transcribed_processed_pseudogene
ENSG00000233012.2	0.42206960635166	-0.00673023709015772	0.222154184748954	0.371345373879961	NA	RP11-322F10.3	transcribed_processed_pseudogene
ENSG00000276997.4	0.398629560881828	-0.0045298747440175	0.221987951957252	0.343145727397715	NA	RP11-378J18.9	lincRNA
ENSG00000225265.1	3.27228361681515	-0.00317560887611673	0.220538921779517	0.791305550662882	NA	RP11-378J18.3	antisense
ENSG00000272750.1	4.78402407867414	-0.0172511144622611	0.221521910432881	0.785806327718894	NA	RP11-378J18.8	antisense
ENSG00000187554.12	0.487676154643799	-0.00131616537134182	0.221737544884032	0.33074017435693	NA	TLR5	protein_coding
ENSG00000203697.11	1.85687888538941	-0.0198977874514778	0.223050520522943	0.946265473212717	NA	CAPN8	protein_coding
ENSG00000229930.1	0.241640635662647	0.00203453010212542	0.221841918398429	0.221312472748587	NA	RP11-504P24.5	unprocessed_pseudogene
ENSG00000221406.1	0.238207237974711	0.00192361601357415	0.221868109613474	0.235170482116471	NA	MIR320B2	miRNA
ENSG00000185842.15	49.3738636973891	-0.0428655418911273	0.221994015951849	NA	NA	DNAH14	protein_coding
ENSG00000242861.1	2.30584268865581	0.00198085600050055	0.22072839629304	0.59047368293603	NA	RP11-285F7.2	antisense
ENSG00000272562.1	0.41556505897779	-0.0028450508911638	0.221912332760579	0.356439595162169	NA	RP11-396C23.4	antisense
ENSG00000225518.2	1.42965047339976	9.02382778975295e-05	0.221150947118283	0.506424987974011	NA	RP11-396C23.2	lincRNA
ENSG00000234478.1	0.757309383086911	-0.00159881918975108	0.221557397445607	0.39677289301937	NA	RP11-275I14.4	antisense
ENSG00000232864.1	0.723773728563144	-0.00108830028404593	0.221588071577088	0.389224802547669	NA	CTD-2090I13.2	processed_pseudogene
ENSG00000230005.2	0.234221522675951	0.0027301274116926	0.221952151431291	0.264342017935993	NA	RP5-870F10.4	antisense
ENSG00000224566.2	0.293435521914946	0.000329636348832675	0.221952816386307	0.354892314438005	NA	RP5-881P19.6	processed_pseudogene
ENSG00000280157.1	0.433914753927214	-0.000386994429865525	0.221745219151606	0.306398313321588	NA	RP11-520H14.7	TEC
ENSG00000203684.5	1.57939246402542	0.00201860094930534	0.221029420505165	0.493189949857043	NA	IBA57-AS1	lincRNA
ENSG00000162913.9	1.76429591073697	-0.00646721045431306	0.221360686152454	0.697261519795706	NA	RP11-520H14.6	antisense
ENSG00000269890.1	0.245830934971279	-0.00174745004777622	0.221947269325221	0.275985078668904	NA	RP5-1139B12.2	antisense
ENSG00000231563.1	1.81721544589482	-0.0120863060192255	0.221961647562623	0.846615898189161	NA	RP11-245P10.4	antisense
ENSG00000196890.4	5.17823444537535	-0.00137155134318407	0.219924694196739	0.861626155288152	NA	HIST3H2BB	protein_coding
ENSG00000279306.1	1.39286811398228	0.00728520181457254	0.2212058605026	0.372675185844834	NA	RP5-915N17.11	TEC
ENSG00000236975.1	1.22794506201281	-0.00766987380291496	0.221707070117892	0.617754271783558	NA	RP5-1065P14.2	lincRNA
ENSG00000177788.5	2.83315689787628	-0.00782089953117637	0.221007956335192	0.859622068021759	NA	RP5-1061H20.4	bidirectional_promoter_lncRNA
ENSG00000143632.14	2.42438480792278	-0.00319527198544429	0.220889945423789	0.71340377316958	NA	ACTA1	protein_coding
ENSG00000213028.3	0.393101013539577	-0.00276663730444258	0.221874313632744	0.322034721419123	NA	RP11-108F13.2	processed_pseudogene
ENSG00000227006.1	0.631951032346004	0.00033983177184708	0.221591620175281	0.34301974985296	NA	RP5-956O18.2	antisense
ENSG00000177614.10	2.02321977809653	-0.00473792823439813	0.221148758132468	0.699148751192883	NA	PGBD5	protein_coding
ENSG00000223393.1	1.37246806692803	-0.00114638238801236	0.221240315322605	0.522236832866092	NA	RP5-858B6.3	antisense
ENSG00000162946.22	0.880429434582423	-0.00331005180857817	0.221586574202271	0.45830487166822	NA	DISC1	protein_coding
ENSG00000116991.10	2.11757005443739	-0.00727235798432131	0.221300681710318	0.770235913299948	NA	SIPA1L2	protein_coding
ENSG00000212916.4	0.327365830057408	-0.00423784644603824	0.222205829703117	0.455402375957555	NA	MAP10	protein_coding
ENSG00000231940.1	0.439791034870418	-0.00198970846104735	0.221798617334857	0.325639925766521	NA	RP5-862P8.1	processed_pseudogene
ENSG00000273367.1	0.360336775037556	-0.00197819861898085	0.221906505889116	0.333454481239688	NA	RP5-827C21.6	antisense
ENSG00000238005.2	0.704319398392072	-0.000788364568048588	0.221558060095034	0.37137065237856	NA	RP11-443B7.1	lincRNA
ENSG00000280587.1	0.501788630266847	0.00867565888479556	0.221905988794347	0.190663386224005	NA	LINC01348	lincRNA
ENSG00000273416.1	0.352491857161812	-0.00453279629131549	0.222210804524074	0.460708237316097	NA	RP4-597N16.4	lincRNA
ENSG00000207181.1	0.918990361323615	-0.00324861682482041	0.22171269404327	0.507843112333079	NA	SNORA14B	snoRNA
ENSG00000188739.14	4.1953571773572	-0.0119679725098156	0.220976407230284	0.943098256633504	NA	RBM34	protein_coding
ENSG00000227962.1	0.242192953273471	0.000145195108532163	0.221884286873701	0.257424917487914	NA	RP11-382D8.3	processed_pseudogene
ENSG00000223776.5	0.407798212390143	-0.00134426090137556	0.221837325341671	0.332534281192517	NA	RP11-385F5.2	antisense
ENSG00000273058.2	0.390453546274436	0.000463621618067788	0.221736390392484	0.276272423233936	NA	RP11-385F5.5	antisense
ENSG00000077522.12	0.455196092855683	-0.00355864928040633	0.221909718413677	0.365173663953069	NA	ACTN2	protein_coding
ENSG00000155816.19	2.98768430855148	-0.0273783639848677	0.22434094430129	0.502453064621723	NA	FMN2	protein_coding
ENSG00000228818.1	0.648886530441966	0.00133685011645433	0.221557862678733	0.330694339398263	NA	RP11-567G24.1	processed_pseudogene
ENSG00000226919.2	0.259474062502131	-0.00383755966754565	0.222202214195423	0.41793567008446	NA	RP11-80B9.1	antisense
ENSG00000182901.16	1.12116252533103	-0.0115229602692595	0.222489560656705	0.749620157978853	NA	RGS7	protein_coding
ENSG00000225554.1	0.250935799892737	-0.0037953751664802	0.222069770853296	0.296529011779463	NA	RP11-527D7.1	lincRNA
ENSG00000117009.11	1.49418843597113	-0.00165941511563724	0.221162879629344	0.549098386021469	NA	KMO	protein_coding
ENSG00000253326.2	0.240869219640901	0.00196673211455014	0.221853502663403	0.227985850033134	NA	RP11-261C10.7	processed_pseudogene
ENSG00000214837.8	2.0173095701207	0.00479589525495518	0.220927132822766	0.502545638290215	NA	RP11-261C10.3	transcribed_unprocessed_pseudogene
ENSG00000224727.1	0.474793572617835	-0.00159851824380608	0.221983745376057	0.475078657664378	NA	RP11-156F12.1	processed_pseudogene
ENSG00000236031.1	0.30315436856583	-0.00466051945269018	0.222091888912048	0.321755465918084	NA	RP11-269F20.1	antisense
ENSG00000226766.1	0.295720741178085	-0.00391927403061373	0.222201389363248	0.446457587014242	NA	RP11-370K11.2	processed_pseudogene
ENSG00000228939.1	0.449100713501557	-0.00364998589648632	0.221893412009159	0.351542382864686	NA	RP11-351N5.1	sense_intronic
ENSG00000226828.1	0.495095267630494	-0.0027788301878452	0.221827135298996	0.362499378025018	NA	RP11-278H7.1	lincRNA
ENSG00000179397.17	0.294206937936692	0.00074081248615189	0.22182952979015	0.261552353916233	NA	C1orf101	protein_coding
ENSG00000232059.3	0.261109480234768	0.00478007301969544	0.221889425379137	0.192480666883867	NA	RP11-173A6.2	processed_pseudogene
ENSG00000203667.9	4.00492458225108	-0.0110435276369871	0.220967601805841	0.974329016460306	NA	COX20	protein_coding
ENSG00000272195.1	0.85346340573551	-0.00927486082864646	0.222104034511734	0.550607037824416	NA	RP11-156E8.1	antisense
ENSG00000162849.15	0.581637543718404	0.00369500139527179	0.221611229795301	0.282665623409189	NA	KIF26B	protein_coding
ENSG00000228955.2	0.265662027545402	0.0031143404612126	0.22195664454976	0.272061091216226	NA	RP11-452J6.2	processed_pseudogene
ENSG00000260698.1	0.560263619100789	-0.00112835841577625	0.221665421904711	0.341050766212965	NA	RP11-439E19.9	lincRNA
ENSG00000223519.8	0.741197987382884	-0.00369665205581051	0.221723333752498	0.43920400946788	NA	RP11-439E19.8	transcribed_unitary_pseudogene
